BDP;Seeds;MeanMonthlyIncome_mean;MeanMonthlyIncome_sd;ConsumptionP50_mean;ConsumptionP50_sd;MeanSavings_mean;MeanSavings_sd;MedianSavings_mean;MedianSavings_sd;Gini_Individual_mean;Gini_Individual_sd;Gini_Wealth_mean;Gini_Wealth_sd;PovertyRate_50pct_mean;PovertyRate_50pct_sd;PovertyRate_30pct_mean;PovertyRate_30pct_sd;BankruptcyRate_mean;BankruptcyRate_sd
0.0;10.0;10970.656;157.48633945696878;3600.715;166.95075629591432;-41744.515;3710.601954140625;31828.605;1321.2532078316997;0.28847;0.012377762317963614;0.00258;0.0006303438215238833;0.14304;0.012811817461494944;0.07874;0.016391135815840625;0.0;0.0
500.0;10.0;11554.623;74.55856952758705;3709.466;90.46138085761605;-32176.568;3537.4914004349343;35149.452;532.3844665652825;0.28235;0.0031465148268450343;0.00248;0.0006232531142677464;0.13711;0.0037863644245576225;0.07074;0.004743229092319094;0.0;0.0
1000.0;10.0;12042.249;91.93300730544092;3717.258;92.96982196151373;-23413.07;3683.7582230621188;37577.432;622.943434846036;0.2831;0.005175583702991066;0.0023899999999999998;0.0005762908216439953;0.13802;0.006489273200187115;0.07208;0.007476154685992587;0.0;0.0
1500.0;10.0;12586.284;58.67434139193858;3762.54;76.68248054296512;-15858.676;3056.8241991074483;40252.39;529.6876865768282;0.28143;0.0021281447319202625;0.00231;0.0005839520528262573;0.13572;0.002631349463678284;0.06872;0.002526218078032415;0.0;0.0
2000.0;10.0;13097.299;69.27643169056667;3797.084;67.84492975405993;-6305.729;2571.2413175414363;42931.663;493.7516227832681;0.28267;0.002441333879482912;0.00221;0.0005321862664727663;0.137;0.0022380547108792723;0.07141;0.003041728309877643;0.0;0.0
2500.0;10.0;13786.186;99.31321655359993;4019.777;88.1879530762438;-2354.255;4329.19273538574;45176.839;448.5682709205664;0.28306;0.0032826818304550922;0.00215;0.0005254627590144816;0.13736;0.003241810193909154;0.07278;0.0046939204178265415;0.0;0.0
3000.0;10.0;14575.925;194.9361139935054;4318.786;130.68601593131544;1947.5349999999999;4111.246115215218;47818.570999999996;324.15838157193036;0.28532;0.005023677272012338;0.00209;0.0005195083145522204;0.13824999999999998;0.004355392570646694;0.0748;0.007164573337688094;0.0;0.0
