Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
5;6;8044321442.04;645255886.35;1996730798.18;0.008400;2.896000;4188064044.79;0.00;false
6;0;3664759020.89;270478108.59;773576301.48;0.010400;2.581200;1895292008.00;0.00;false
6;1;1988280734.26;188979388.27;513672391.56;0.008800;2.541900;1093930226.35;0.00;false
6;2;1496009799.14;128990527.45;371953722.59;0.015300;2.696300;811952019.46;0.00;false
6;3;1380249783.02;129658413.25;338468915.43;0.007000;2.452500;759096847.46;0.00;false
6;4;1452493418.92;132963912.88;365064303.03;0.005600;2.568700;778617690.89;0.00;false
6;5;605983959.18;52548652.12;164256792.73;0.000400;2.784400;341844220.52;0.00;false
6;6;8607820892.74;665618108.04;1981974425.87;0.007500;2.765000;4575913178.24;0.00;false
7;0;3175954403.91;262186430.57;718022985.58;0.003300;2.493600;1644165510.47;0.00;false
7;1;2085507281.01;206885651.98;539801435.73;0.011800;2.446800;1140199883.68;0.00;false
7;2;2061942223.89;169277117.02;521544963.70;0.007100;2.871800;1123177296.18;0.00;false
7;3;1329361347.26;124577906.34;358215648.67;0.047700;2.697000;723277813.67;0.00;false
7;4;1481799539.05;131331875.80;386886584.97;0.017700;2.757500;803600587.42;0.00;false
7;5;555002595.86;49985187.60;159844405.13;0.000200;2.942500;315843474.31;0.00;false
7;6;7941675377.22;666400927.32;1967495686.35;0.009100;2.764000;4249624755.06;0.00;false
8;0;3349220521.03;265680782.74;780095104.25;0.004000;2.667000;1737664289.42;0.00;false
8;1;2177333021.58;185703124.73;545306376.92;0.004900;2.737900;1181001848.38;0.00;false
8;2;1642546569.99;141493647.16;426284761.97;0.007800;2.810200;893804972.27;0.00;false
8;3;1470495031.91;134810359.03;390480600.62;0.005000;2.672800;806638985.80;0.00;false
8;4;1120906419.15;107775249.58;293377368.06;0.002000;2.539600;620097958.05;0.00;false
8;5;509378630.41;42459249.67;145120282.53;0.002100;3.127100;287717932.08;0.00;false
8;6;8179618731.57;649896869.37;2015314040.41;0.006100;2.903000;4382245425.52;0.00;false
9;0;4263975926.25;327936525.43;967739794.34;0.011900;2.694900;2207289308.90;0.00;false
9;1;2539554591.55;198253363.93;659625755.41;0.059100;3.114100;1365846912.63;0.00;false
9;2;1300119007.77;117412142.81;347300544.66;0.073800;2.784700;705543404.31;0.00;false
9;3;1191180910.87;115929316.32;327977915.02;0.006700;2.655300;654536470.72;0.00;false
9;4;1669771093.92;135916019.37;421743362.23;0.006700;2.840500;907147070.45;0.00;false
9;5;570638927.79;50655665.93;159437685.66;0.048200;2.893400;314895612.02;0.00;false
9;6;7877962220.13;596718644.37;2012297374.09;0.047900;3.166200;4166228120.38;0.00;false
10;0;3137594226.06;251826404.48;768624021.80;0.004500;2.776700;1571171364.38;0.00;false
10;1;2127617119.01;186115671.69;583296008.93;0.004000;2.905400;1133647727.86;0.00;false
10;2;1617131919.14;125223061.26;427536395.11;0.010800;3.171000;853130576.41;0.00;false
10;3;1338958355.10;115476756.14;369475989.76;0.003600;2.992800;714254031.46;0.00;false
10;4;1729551419.91;143560770.70;439279715.71;0.005200;2.852000;916966842.91;0.00;false
10;5;905520321.88;86416906.87;257459415.31;0.001800;2.797300;483444912.04;0.00;false
10;6;8458256204.23;642496802.75;2120579072.34;0.008900;3.074700;4410815681.69;0.00;false
