Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3740592493.28;268782499.01;856066945.40;0.011800;2.824100;1950483802.89;0.00;false
1;1;1837547047.25;165976267.10;468705637.86;0.008100;2.614600;1023727710.56;0.00;false
1;2;1350019891.06;115188520.17;346688548.14;0.005800;2.754600;747277848.21;0.00;false
1;3;1364837869.31;120911188.70;323230559.04;0.005000;2.465000;740749775.29;0.00;false
1;4;1418713423.67;129593443.04;369219129.67;0.006000;2.648900;777766215.98;0.00;false
1;5;671298520.01;53372383.03;176354601.23;0.005500;2.949600;378096384.23;0.00;false
1;6;7501077780.06;600624446.71;1872492203.58;0.030600;2.902400;4028537061.59;0.00;false
2;0;3322331024.75;262163192.20;798961302.70;0.005900;2.708500;1728961230.88;0.00;false
2;1;2130544533.73;204434702.75;547046487.85;0.007300;2.483500;1165040670.32;0.00;false
2;2;1144026926.61;112755397.86;298329749.88;0.004900;2.447400;635982559.33;0.00;false
2;3;1649609829.79;153140201.31;389956231.82;0.004600;2.362300;891939001.50;0.00;false
2;4;1470353224.39;127017940.38;403596890.67;0.002300;2.897900;799822132.98;0.00;false
2;5;434033684.49;43897280.86;134429527.94;0.003100;2.796100;250125246.92;0.00;false
2;6;7537705441.41;638572744.80;1812682918.15;0.007500;2.630800;4029156827.62;0.00;false
3;0;4062208788.51;302009449.96;977510286.01;0.003400;2.916700;2059112203.45;0.00;false
3;1;2623378836.29;207889176.04;702377869.98;0.004900;3.125200;1381107132.98;0.00;false
3;2;1534680358.63;127981744.92;447920397.09;0.007500;3.149900;819233787.72;0.00;false
3;3;1046106432.59;106926352.26;293609887.20;0.014500;2.574700;561009570.47;0.00;false
3;4;1433240800.30;120329768.47;411265168.13;0.007300;3.147200;764236139.04;0.00;false
3;5;441377840.34;39915932.69;142959215.09;0.002000;3.217500;244554733.70;0.00;false
3;6;6900770429.17;606573778.44;1799098315.03;0.006800;2.772100;3624653216.21;0.00;false
4;0;3562974274.26;273433579.94;843274127.66;0.011200;2.795000;1770812743.90;0.00;false
4;1;2131355587.49;198635348.28;564219238.93;0.005600;2.641200;1111766616.33;0.00;false
4;2;1470098612.23;122832238.39;372242567.40;0.005400;2.770100;769846039.13;0.00;false
4;3;1487412872.92;133799273.99;356079842.61;0.008800;2.494400;764660997.08;0.00;false
4;4;1309364631.93;107606022.43;362009072.82;0.008000;3.125300;681251650.90;0.00;false
4;5;435064424.22;37103535.66;131788611.92;0.000300;3.165300;237757747.46;0.00;false
4;6;8381744845.68;678849670.43;2000311011.70;0.007600;2.732100;4264982892.92;0.00;false
5;0;3065419063.83;245964436.89;733487014.89;0.011900;2.672200;1534125740.96;0.00;false
5;1;2261674843.44;205893208.06;619848312.74;0.004800;2.781200;1191407554.68;0.00;false
5;2;1644014374.43;148819162.63;430504965.65;0.007500;2.688200;865148853.98;0.00;false
5;3;1023035113.71;112101449.85;284333822.89;0.009700;2.383100;546809579.64;0.00;false
5;4;1670331520.28;130945481.90;423062802.38;0.004300;2.979000;869200787.86;0.00;false
5;5;643614935.15;61330176.45;200419137.80;0.003500;2.892100;353222236.30;0.00;false
5;6;7575238243.78;633602263.76;1832769381.14;0.009300;2.696900;3922503619.03;0.00;false
6;0;3402140277.46;274233453.44;702773512.97;0.002500;2.290400;1800557413.97;0.00;false
6;1;1846500739.33;179915409.74;462268723.76;0.004400;2.370900;1039767880.08;0.00;false
6;2;1366036051.42;126770514.64;333318683.20;0.004600;2.441200;765229864.59;0.00;false
6;3;1295042042.79;129793729.92;303431873.32;0.003000;2.178100;722229530.97;0.00;false
6;4;1339492887.07;128666634.98;323536069.05;0.007900;2.331400;737867609.77;0.00;false
6;5;564020880.89;48460857.44;152301716.64;0.002200;2.737600;325806580.80;0.00;false
6;6;8042159934.39;641101217.47;1800324018.00;0.005600;2.589100;4349955215.25;0.00;false
7;0;2940972291.39;249641709.33;673579940.00;0.004500;2.428400;1512254277.65;0.00;false
7;1;1990101880.22;184366606.82;505842888.85;0.011200;2.552300;1073546924.39;0.00;false
7;2;1974909266.79;165039971.87;479041711.31;0.002400;2.683400;1051205906.30;0.00;false
7;3;1253109598.99;134285275.51;323582503.02;0.006600;2.252200;673968579.27;0.00;false
7;4;1389886466.06;125546667.49;355379554.07;0.006000;2.631800;743369607.00;0.00;false
7;5;534099286.83;48026522.08;153312067.07;0.006900;2.908400;296867119.13;0.00;false
7;6;7485959082.31;653271620.00;1835404612.35;0.005100;2.617800;3944880285.92;0.00;false
8;0;3148643574.49;245505363.65;801877593.72;0.020500;2.954600;1614230804.71;0.00;false
8;1;2054117392.22;180098221.32;529258850.03;0.005900;2.725600;1106228883.96;0.00;false
8;2;1558218059.11;127232512.24;417858319.27;0.008500;3.040400;838175181.92;0.00;false
8;3;1425451570.27;131273963.30;410461410.29;0.013600;2.892500;769689145.66;0.00;false
8;4;1064000536.26;104419226.25;287300167.91;0.007700;2.552900;582652830.48;0.00;false
8;5;472703339.71;37782751.10;137286430.30;0.001300;3.258800;268791313.90;0.00;false
8;6;7862994265.61;614051968.02;1987965418.86;0.009700;3.017000;4141493620.41;0.00;false
9;0;4007696122.69;334188389.61;962276563.11;0.016200;2.643200;2073592032.85;0.00;false
9;1;2363013352.68;201581637.28;589535341.78;0.009000;2.718800;1284391651.17;0.00;false
9;2;1172927778.26;106761399.21;295831658.43;0.004600;2.532500;654088889.55;0.00;false
9;3;1144130073.44;116187989.31;310209620.36;0.015700;2.497900;627640014.17;0.00;false
9;4;1575122180.22;135080886.96;389353524.91;0.005900;2.618200;853603738.59;0.00;false
9;5;531348727.23;43361517.99;154651485.98;0.024300;3.203300;295144760.98;0.00;false
9;6;7359287215.62;609345362.71;1770703295.02;0.008800;2.693100;3914614905.47;0.00;false
10;0;2898203704.48;246294976.74;695138574.43;0.003600;2.542100;1487472183.45;0.00;false
10;1;1978472628.60;176897763.48;521869218.05;0.003500;2.685900;1070913118.17;0.00;false
10;2;1494449767.02;117815840.70;372812651.77;0.002500;2.885000;807723956.99;0.00;false
10;3;1268434060.11;118205769.12;333048906.59;0.002900;2.621700;683028905.09;0.00;false
10;4;1619076329.97;128486084.80;392544752.63;0.035900;2.805600;871248497.29;0.00;false
10;5;839750930.79;67272760.72;231569095.58;0.002200;3.147300;457423978.37;0.00;false
10;6;7833362357.32;629746922.03;1929519938.68;0.006700;2.832100;4144542029.98;0.00;false
