Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;2962768447.02;262781200.41;754826259.63;0.020900;2.438800;1488380837.18;0.00;false
1;1;1520132193.91;168109179.08;416309044.90;0.022700;2.230600;806378698.72;0.00;false
1;2;1070922793.60;104257100.45;314833791.77;0.017400;2.670700;575185844.40;0.00;false
1;3;1145123235.40;123609854.96;297529488.38;0.018000;2.199100;588231042.00;0.00;false
1;4;1119273679.85;123602386.11;309923036.51;0.009400;2.236500;593300681.93;0.00;false
1;5;535853186.21;53974685.02;161331705.24;0.018200;2.628400;293890357.77;0.00;false
1;6;6306642613.03;625082876.23;1572766115.03;0.016300;2.264200;3175245214.89;0.00;false
2;0;2642291798.85;281235788.54;673936208.63;0.014900;2.068200;1380314494.08;0.00;false
2;1;1752940205.67;210353529.09;463231769.79;0.014700;1.994300;940543784.07;0.00;false
2;2;926833209.13;109254638.19;257820319.40;0.017000;2.130700;509566269.94;0.00;false
2;3;1335526752.54;168001538.93;336651126.89;0.017000;1.830800;713060403.41;0.00;false
2;4;1193792195.72;118684668.82;351897540.10;0.015800;2.601600;637302719.63;0.00;false
2;5;347819481.90;41763904.26;124328261.43;0.030800;2.646000;202591062.15;0.00;false
2;6;6313051148.44;658688659.55;1542020050.94;0.021100;2.117700;3273282804.07;0.00;false
3;0;3216010987.16;275174237.59;801711636.72;0.020400;2.492800;1575074008.64;0.00;false
3;1;2074909694.91;205958655.05;581664932.77;0.038000;2.510500;1055257550.15;0.00;false
3;2;1160530487.00;128534937.96;356689606.87;0.012500;2.407800;615986572.69;0.00;false
3;3;843347539.04;113282797.48;237982467.71;0.028400;1.919200;442616608.67;0.00;false
3;4;1155846046.95;118002746.94;338866116.21;0.022700;2.546400;595049246.50;0.00;false
3;5;339087333.46;39117505.83;122665908.40;0.023000;2.716300;189445720.37;0.00;false
3;6;5958924476.57;562529366.93;1557986656.68;0.025400;2.485800;2927628039.94;0.00;false
4;0;2853199006.20;272809169.11;675261628.32;0.013100;2.124800;1316802652.54;0.00;false
4;1;1687486300.47;208286336.53;454857895.16;0.011000;1.980800;828166423.68;0.00;false
4;2;1201213136.08;119839102.92;305102874.97;0.020100;2.212500;580888179.07;0.00;false
4;3;1265234869.74;139976133.45;297416686.15;0.012200;1.947700;590700786.32;0.00;false
4;4;1057730041.30;104293435.91;286768859.18;0.012200;2.434200;508849827.37;0.00;false
4;5;350985235.41;35865061.96;121334983.85;0.028200;2.935000;184127652.36;0.00;false
4;6;7007647533.37;677694202.21;1600612844.37;0.009700;2.099400;3251516584.03;0.00;false
5;0;2372733223.64;241408329.21;610014619.16;0.019800;2.160900;1234080797.06;0.00;false
5;1;1871041282.36;187504020.97;530734257.05;0.011600;2.503300;984836154.31;0.00;false
5;2;1353838686.09;131639257.12;364828868.24;0.011700;2.492000;717138181.28;0.00;false
5;3;831963747.02;104832034.20;251058164.33;0.019700;2.197500;452821359.25;0.00;false
5;4;1366825036.35;122497962.27;363533585.66;0.022700;2.642200;709799956.12;0.00;false
5;5;479769274.64;56565036.88;169525586.11;0.017600;2.505100;278303883.87;0.00;false
5;6;6326384143.56;607045309.89;1531773078.12;0.013600;2.270000;3258287364.84;0.00;false
6;0;2778938804.43;242672368.31;676690080.56;0.029700;2.366400;1360816392.03;0.00;false
6;1;1560597275.55;171264781.85;457048904.96;0.018500;2.424800;810880154.24;0.00;false
6;2;1151058541.25;110625804.81;316284551.50;0.020200;2.548500;589772834.44;0.00;false
6;3;1084321774.05;123712434.03;282977853.18;0.015700;2.068700;555964131.34;0.00;false
6;4;1105854772.04;111578007.53;314413400.09;0.019400;2.540600;558321494.33;0.00;false
6;5;440619672.32;46994328.25;151645008.89;0.027800;2.741300;242729887.97;0.00;false
6;6;6865943597.49;608718011.90;1708885897.58;0.021200;2.518800;3354950332.20;0.00;false
7;0;2340058854.54;222872523.42;592455953.57;0.016800;2.276600;1197851838.02;0.00;false
7;1;1595307885.41;182040499.77;436323614.39;0.017400;2.170500;847069406.20;0.00;false
7;2;1635830605.97;145646402.59;415384962.54;0.009100;2.510100;843665250.66;0.00;false
7;3;1036595642.97;126543480.57;290007134.85;0.019400;2.089900;544085915.08;0.00;false
7;4;1123936386.37;111801448.87;302566272.96;0.011600;2.425200;590294305.52;0.00;false
7;5;424596873.10;51142747.29;138085824.85;0.019400;2.414400;237958534.38;0.00;false
7;6;6305765857.92;600335730.95;1585254027.72;0.014200;2.377800;3202944596.07;0.00;false
8;0;2469143611.17;234721177.55;657328953.96;0.016700;2.378700;1316831310.69;0.00;false
8;1;1694449478.43;166124601.96;475896617.93;0.072800;2.603000;928296851.23;0.00;false
8;2;1274240573.31;121496571.43;363127477.95;0.013900;2.679300;700899340.45;0.00;false
8;3;1127615009.00;132425993.34;327538590.64;0.013900;2.146300;625345471.98;0.00;false
8;4;844551408.00;93331454.84;243767668.37;0.010500;2.322000;477021716.82;0.00;false
8;5;385932544.17;41545610.09;126129784.28;0.018700;2.664500;228330321.53;0.00;false
8;6;6546970181.26;599980419.33;1665360000.55;0.022500;2.496100;3474376598.49;0.00;false
9;0;3168730249.36;293560165.59;759578125.98;0.014300;2.211000;1566278898.33;0.00;false
9;1;1915514565.72;197943063.61;495438200.15;0.019600;2.236900;980564247.15;0.00;false
9;2;975199225.56;111023190.09;264608194.51;0.014400;2.111300;514509588.66;0.00;false
9;3;938773937.62;112020067.81;273891672.28;0.020800;2.232400;488797601.20;0.00;false
9;4;1225368463.65;113967910.37;321952875.62;0.011700;2.409200;633425724.26;0.00;false
9;5;406815088.11;40620554.69;133435800.40;0.027100;2.846600;222994111.62;0.00;false
9;6;6102582153.83;551782535.00;1513595603.49;0.016300;2.420100;3038093755.43;0.00;false
10;0;2238849752.04;226841213.37;614826663.68;0.017400;2.306700;1103930948.98;0.00;false
10;1;1577593357.01;171999305.32;451121020.67;0.010600;2.317800;808146540.42;0.00;false
10;2;1216481868.27;108240886.65;321455889.83;0.010200;2.606700;617931236.12;0.00;false
10;3;1031825232.10;119773820.31;283444435.00;0.010800;2.139300;522191922.21;0.00;false
10;4;1310126193.99;128850727.98;329936007.94;0.011500;2.271600;664456184.54;0.00;false
10;5;688980282.59;67838720.38;203137491.40;0.014400;2.661300;353788980.63;0.00;false
10;6;6644869452.33;604733193.32;1630600400.30;0.016800;2.382800;3243420944.85;0.00;false
