Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3110504270.55;249820913.35;789427751.10;0.016100;2.694400;1628759451.77;0.00;false
1;1;1614646428.75;167913716.36;447475523.03;0.025100;2.431300;884893364.60;0.00;false
1;2;1130430611.76;106610245.76;324335309.38;0.014200;2.718100;630018915.10;0.00;false
1;3;1185335020.96;128456630.48;301303844.58;0.014500;2.159900;639630053.38;0.00;false
1;4;1200243885.34;120186116.42;336165279.09;0.016400;2.517500;654851779.44;0.00;false
1;5;563430101.18;52217888.12;171771793.48;0.025300;2.935800;320168190.80;0.00;false
1;6;6572342544.67;610178321.12;1666016311.56;0.018200;2.483800;3477187732.85;0.00;false
2;0;2801156108.63;278017999.81;755535828.63;0.032900;2.386700;1461191993.01;0.00;false
2;1;1832810752.81;210095405.18;500007502.38;0.013900;2.166100;993961826.94;0.00;false
2;2;978955262.45;97223632.61;292306554.15;0.037000;2.731000;541057678.29;0.00;false
2;3;1419167936.96;156362766.99;377718131.11;0.018700;2.231000;764979315.00;0.00;false
2;4;1262447513.95;120764825.80;382181044.71;0.015900;2.812400;676958676.75;0.00;false
2;5;368143201.22;41261382.55;133317550.84;0.025100;2.898000;215224174.39;0.00;false
2;6;6608944332.61;636065303.60;1692274893.53;0.019700;2.421500;3466379057.71;0.00;false
3;0;3367797403.92;270565888.28;853512531.80;0.022300;2.732800;1748554195.18;0.00;false
3;1;2253859976.79;204218249.84;637795983.53;0.028500;2.824600;1201457420.19;0.00;false
3;2;1266273298.92;125977581.15;372872910.80;0.010500;2.544500;698028194.37;0.00;false
3;3;880074244.04;106411184.13;256973556.40;0.033100;2.222900;490377010.97;0.00;false
3;4;1245255415.00;110441450.64;367986331.22;0.034200;2.968100;669372958.87;0.00;false
3;5;358023430.73;37577600.47;128717807.17;0.040500;3.001500;211474760.11;0.00;false
3;6;6125815867.87;560318489.79;1580210109.25;0.026400;2.546600;3225001490.14;0.00;false
4;0;3000512884.80;276263481.94;726110012.44;0.014500;2.300700;1478283380.67;0.00;false
4;1;1824104155.57;210251938.02;484090319.66;0.011600;2.105100;937906809.87;0.00;false
4;2;1288671383.99;128959930.38;321943492.01;0.015100;2.218900;655832281.46;0.00;false
4;3;1315116045.11;138918465.57;313238913.38;0.014800;2.077500;657435467.04;0.00;false
4;4;1128518926.45;119521704.33;305730847.72;0.011700;2.330900;572663625.75;0.00;false
4;5;370674370.90;36619783.35;124978864.04;0.028500;2.995300;203962526.00;0.00;false
4;6;7164529431.67;695733242.24;1694350298.12;0.013100;2.207700;3569843943.23;0.00;false
5;0;2530402954.45;230060087.83;664825953.47;0.033500;2.513700;1349386400.55;0.00;false
5;1;1926740432.63;194595713.20;562435059.72;0.017200;2.615800;1059168747.02;0.00;false
5;2;1423033934.88;129148676.51;385020493.28;0.015200;2.713700;780284407.83;0.00;false
5;3;870517374.49;108888675.25;259480881.35;0.020900;2.205900;489243235.74;0.00;false
5;4;1425166699.00;125625297.98;368827004.98;0.010600;2.632500;771769001.27;0.00;false
5;5;520586633.79;57271613.56;179764176.12;0.015300;2.648300;307825846.09;0.00;false
