Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;2844768977.61;251681231.79;748009192.27;0.018700;2.449000;1319142154.78;0.00;false
1;1;1480148310.69;164464426.33;422968492.71;0.025700;2.299100;720544091.20;0.00;false
1;2;1034344341.92;102450775.35;315340857.86;0.022500;2.681300;511766369.35;0.00;false
1;3;1111419178.77;120163408.45;299520183.24;0.021900;2.255500;523866521.22;0.00;false
1;4;1086740993.53;113272448.80;321070611.68;0.018900;2.488300;526659433.19;0.00;false
1;5;526243881.63;57678785.30;166040218.78;0.025100;2.532700;263933293.27;0.00;false
1;6;6112734759.22;572280118.79;1631537546.17;0.039200;2.536100;2830621736.02;0.00;false
2;0;2576931488.83;291530687.29;691192256.24;0.016300;2.031400;1214285402.92;0.00;false
2;1;1695614126.44;215165227.92;474099673.99;0.020400;1.988800;830641785.36;0.00;false
2;2;875542999.64;101059497.17;254720435.21;0.016600;2.228400;447718862.61;0.00;false
2;3;1306486954.12;171846936.37;339012450.85;0.017000;1.789200;628692875.03;0.00;false
2;4;1146033186.46;124733026.05;349193029.70;0.014900;2.416400;557176310.10;0.00;false
2;5;332280522.95;45085301.34;126187272.55;0.031100;2.504000;181887026.19;0.00;false
2;6;6161303525.68;667890790.31;1564630791.86;0.017600;2.096500;2895660945.10;0.00;false
3;0;3055366388.88;277886355.10;783509546.62;0.019300;2.369300;1369860323.51;0.00;false
3;1;2064565426.67;205016646.40;575629112.34;0.034700;2.442900;941909529.74;0.00;false
3;2;1137033453.88;125023388.54;367753009.54;0.025400;2.511900;540369301.14;0.00;false
3;3;793996178.06;108042743.29;238176359.20;0.034400;1.994400;385986028.11;0.00;false
3;4;1127086201.68;116394744.74;334378556.94;0.026000;2.489300;524093123.30;0.00;false
3;5;321649866.61;39793745.26;123109559.07;0.038200;2.670700;167946373.40;0.00;false
3;6;5699245901.09;575606634.33;1503602769.08;0.023200;2.315800;2566550662.08;0.00;false
4;0;2733176499.92;291674084.80;673634420.25;0.022600;1.984300;1168210548.38;0.00;false
4;1;1571919843.00;218308281.98;447117081.47;0.015000;1.861100;722347686.25;0.00;false
4;2;1158194874.06;125672990.99;298313904.36;0.014800;2.052700;516725898.90;0.00;false
4;3;1215761078.86;154701526.92;291950314.32;0.017100;1.733800;525533160.66;0.00;false
4;4;1024969238.36;111409279.50;279769162.67;0.011900;2.214200;453286202.01;0.00;false
4;5;330224156.98;40865967.88;115660125.63;0.027900;2.462200;165645085.16;0.00;false
4;6;6853097055.53;724409101.57;1568451729.85;0.014900;1.918300;2901976739.35;0.00;false
5;0;2296083020.47;242723141.15;609371425.96;0.017200;2.123000;1110827627.55;0.00;false
5;1;1790431443.78;187684430.38;534561608.91;0.015600;2.498100;878065279.18;0.00;false
5;2;1333396766.32;126159295.22;372597571.69;0.026200;2.614900;648753423.89;0.00;false
5;3;803805560.87;109037481.17;257449941.72;0.028500;2.161200;407397749.12;0.00;false
5;4;1304180603.97;123886118.66;354474524.02;0.009600;2.516500;632804494.43;0.00;false
5;5;447780782.82;60571520.47;170819707.51;0.016000;2.363900;247016834.63;0.00;false
5;6;6124714004.54;583075830.69;1549250048.70;0.020400;2.366100;2922335374.67;0.00;false
6;0;2619374121.42;266917963.80;647053451.08;0.021900;2.047900;1196474459.12;0.00;false
6;1;1508548384.19;179610371.94;446959861.55;0.022000;2.242100;724176699.06;0.00;false
6;2;1122341775.30;111474147.45;308108072.07;0.017800;2.419500;529141488.73;0.00;false
6;3;1061991217.76;123765228.56;294319479.62;0.027500;2.142000;496379055.35;0.00;false
6;4;1080490297.18;120186882.10;307062507.09;0.020700;2.291000;501292794.75;0.00;false
6;5;418313011.88;49706616.08;146249822.31;0.026300;2.492100;217455854.13;0.00;false
6;6;6660149912.89;639904673.33;1728898017.93;0.026900;2.436100;2992348168.46;0.00;false
7;0;2244939607.99;236466385.44;580310810.03;0.013900;2.080000;1102194598.35;0.00;false
7;1;1566588254.70;184175032.57;422061935.89;0.021000;2.055500;789125629.16;0.00;false
7;2;1569397502.07;154979959.52;407471298.84;0.012700;2.312500;773031842.52;0.00;false
7;3;993456183.17;125549975.00;283165582.67;0.018100;2.035200;501120592.11;0.00;false
7;4;1079630293.96;116379986.83;299275017.11;0.011400;2.289200;541546558.52;0.00;false
7;5;395861872.08;45623424.08;140755360.89;0.030600;2.709700;216387550.05;0.00;false
7;6;6121510053.27;629588412.29;1560169218.81;0.014800;2.225800;2958867027.98;0.00;false
8;0;2362119560.50;239363805.12;642693196.02;0.020100;2.249500;1210794941.24;0.00;false
8;1;1637046216.17;168897650.17;451946332.96;0.017100;2.386600;851391214.60;0.00;false
8;2;1230524163.51;120927376.28;355792132.72;0.021000;2.598900;641253510.38;0.00;false
8;3;1079842983.84;138567694.95;321894823.75;0.021300;2.008200;572189615.61;0.00;false
