Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3056250507.51;247907443.86;730889205.73;0.005100;2.487100;1628037142.52;0.00;false
1;1;1573589924.75;152287612.28;410553648.68;0.007400;2.409100;880243829.91;0.00;false
1;2;1129279263.64;94714497.74;308665132.26;0.005300;2.861200;635384916.34;0.00;false
1;3;1166878416.34;105910263.86;302411637.10;0.014400;2.615000;642963187.63;0.00;false
1;4;1181012255.17;110823138.49;335426873.19;0.010900;2.730000;660518872.65;0.00;false
1;5;561013505.64;51721236.27;155531586.76;0.002000;2.636000;321299134.72;0.00;false
1;6;6412162779.76;547507745.81;1538162904.52;0.006900;2.499400;3453674955.38;0.00;false
2;0;2736995916.15;257409327.49;676297953.36;0.008100;2.246500;1472357000.11;0.00;false
2;1;1787824355.65;191375498.16;451820287.53;0.011400;2.113100;1001176068.06;0.00;false
2;2;960169314.82;98702156.93;253933009.74;0.006800;2.293200;549490541.34;0.00;false
2;3;1381740242.40;139922475.60;326685974.90;0.005700;2.087600;767016459.02;0.00;false
2;4;1225309389.02;109665344.52;331636387.15;0.000600;2.614400;684193240.76;0.00;false
2;5;363823573.50;41913949.74;115983797.01;0.007000;2.433600;216883536.88;0.00;false
2;6;6410393432.34;578581514.23;1508873189.28;0.006400;2.325800;3478876202.70;0.00;false
3;0;3361453851.83;275971744.67;829259632.01;0.015700;2.612800;1767072600.49;0.00;false
3;1;2221161570.68;191016729.24;623719181.51;0.021600;2.934300;1204149407.70;0.00;false
3;2;1227444492.67;119751191.47;377745184.91;0.016300;2.743500;692587501.03;0.00;false
3;3;862516177.11;93304634.35;250936560.48;0.019900;2.460800;490064888.60;0.00;false
3;4;1220475331.61;109409523.30;354827673.45;0.017800;2.876600;669031434.46;0.00;false
3;5;354081948.92;38471511.39;115004848.47;0.000100;2.548700;210717682.65;0.00;false
3;6;6112833764.34;522702095.85;1557835487.04;0.016800;2.667600;3237856029.08;0.00;false
4;0;2905162130.92;270003772.95;671266986.06;0.008200;2.164200;1509977165.10;0.00;false
4;1;1768338936.22;184787412.35;447616325.04;0.003200;2.170000;957017098.65;0.00;false
4;2;1225483935.47;117289983.98;294189754.41;0.003400;2.185300;661397526.36;0.00;false
4;3;1277991502.83;122006045.77;293707331.18;0.009800;2.189800;664990849.27;0.00;false
4;4;1092100811.38;105424598.29;277245378.32;0.003200;2.351900;582466206.64;0.00;false
4;5;357763112.36;34196157.31;108615972.39;0.000300;2.703000;207314091.92;0.00;false
4;6;7170616191.18;639858026.80;1587431022.22;0.005600;2.213600;3713866294.28;0.00;false
5;0;2491053765.71;240751546.57;602885291.97;0.006500;2.146300;1342315283.61;0.00;false
5;1;1885782426.10;185823264.98;512339307.31;0.003400;2.450000;1049793664.07;0.00;false
5;2;1438250819.73;128680020.36;378853214.64;0.011800;2.675300;789269628.26;0.00;false
5;3;844929869.63;97908037.91;238476141.22;0.013000;2.214500;481951182.93;0.00;false
5;4;1411316771.58;121234587.84;369119671.05;0.040800;2.741600;770756894.32;0.00;false
5;5;499634797.43;54893514.99;165229717.05;0.002100;2.486800;301938973.43;0.00;false
