Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3321142682.38;253098233.85;777624038.37;0.008900;2.669400;1891328639.79;0.00;false
1;1;1684561232.59;154212953.43;423636449.68;0.004300;2.492000;1006646299.73;0.00;false
1;2;1216498719.17;102199255.00;320684657.25;0.005900;2.816700;728977947.90;0.00;false
1;3;1235090215.00;112024651.07;298122555.97;0.004400;2.439100;727210914.08;0.00;false
1;4;1260670267.50;112424298.53;322472380.89;0.001900;2.585700;755491331.08;0.00;false
1;5;606725362.16;49774671.84;160845617.77;0.000600;2.825800;370407381.58;0.00;false
1;6;6763610156.05;551423091.30;1594837692.49;0.004000;2.616900;3933343250.80;0.00;false
2;0;2996104505.12;250201310.10;761362488.38;0.029500;2.701400;1687103164.39;0.00;false
2;1;1890910174.41;185025630.19;470712587.81;0.002700;2.297000;1127319464.39;0.00;false
2;2;1053809489.77;105985288.81;288122232.84;0.030400;2.504500;629574337.72;0.00;false
2;3;1460630834.12;140145916.57;350710350.95;0.006500;2.282100;860688249.96;0.00;false
2;4;1330103061.78;115130854.17;354172128.61;0.000800;2.724800;781402237.14;0.00;false
2;5;392125286.36;38554056.37;121420665.57;0.001200;2.786100;245741260.03;0.00;false
2;6;6836372332.96;597290257.68;1601090918.69;0.005500;2.435600;3937228393.69;0.00;false
3;0;3674551352.25;292715373.21;899450057.70;0.012100;2.750400;2054200098.66;0.00;false
3;1;2429195183.22;191981848.99;679153579.35;0.021700;3.258100;1398270054.84;0.00;false
3;2;1217651423.66;119442072.62;415853872.33;0.017800;3.136000;742233171.67;0.00;false
3;3;954470020.35;108692298.33;264900372.62;0.021000;2.281500;568789191.37;0.00;false
3;4;1347348667.66;107802825.54;389985540.53;0.020000;3.282200;781977513.95;0.00;false
3;5;392359300.22;38566102.41;124541760.46;0.000100;2.843200;243668477.49;0.00;false
3;6;6597889093.89;524519951.39;1711690573.86;0.019000;2.990900;3737348258.19;0.00;false
4;0;3196532283.70;244215983.76;717664295.90;0.006900;2.592900;1781062591.84;0.00;false
4;1;1916140868.06;181516188.17;470833335.01;0.003300;2.356900;1120220376.05;0.00;false
4;2;1343496955.32;112621884.99;311816171.76;0.004600;2.455100;784308129.24;0.00;false
4;3;1357983165.93;125943202.78;307444458.71;0.004600;2.258900;776475055.31;0.00;false
4;4;1181465945.90;103926895.93;291565404.63;0.000800;2.537000;685148536.07;0.00;false
4;5;393209114.21;33934574.20;115071934.58;0.000200;2.949300;242340356.50;0.00;false
4;6;7484593774.39;614734845.99;1674720416.72;0.004800;2.469400;4266381749.63;0.00;false
5;0;2691777055.69;226935801.17;661914646.28;0.012400;2.587200;1526407468.73;0.00;false
5;1;2026580430.94;181496156.42;547225092.55;0.004200;2.717200;1185549237.95;0.00;false
5;2;1530089178.05;128952298.24;390346980.71;0.008000;2.764700;886404019.57;0.00;false
5;3;903044177.78;95296337.25;251709801.37;0.009100;2.430400;543910507.81;0.00;false
5;4;1499466602.56;123242475.75;370965466.93;0.004100;2.719000;868083333.20;0.00;false
5;5;567696088.43;53492896.05;174913583.85;0.000500;2.743500;350092137.53;0.00;false
5;6;6918658441.07;592979865.96;1612648836.62;0.008000;2.483200;3950570187.95;0.00;false
6;0;3087189899.72;236697407.47;691725504.20;0.010900;2.535200;1739945016.00;0.00;false
6;1;1689398562.56;158326990.20;460594533.40;0.016200;2.636400;1004941285.39;0.00;false
6;2;1283335739.98;105559323.59;339317906.01;0.020200;2.923200;748520029.06;0.00;false
6;3;1192379477.08;111392620.20;301420732.03;0.011500;2.493800;703723216.87;0.00;false
6;4;1227016369.85;107145298.00;317641756.74;0.013400;2.691500;713109494.52;0.00;false
6;5;509390334.40;46286162.48;143984037.62;0.000100;2.630300;314556027.40;0.00;false
6;6;7527130132.81;568509328.03;1827614968.52;0.022700;2.929600;4262459470.79;0.00;false
7;0;2611888019.07;223922034.03;609266176.35;0.004300;2.409500;1497463271.25;0.00;false
