Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3130392951.00;232031667.80;744588806.80;0.006000;2.714400;1725467331.63;0.00;false
1;1;1611619342.18;147892734.92;409940756.95;0.004800;2.476400;927372075.07;0.00;false
1;2;1159585497.44;99375222.83;306397202.83;0.001400;2.717200;670015334.02;0.00;false
1;3;1178782625.05;100614679.36;289673092.74;0.004900;2.588200;669300560.86;0.00;false
1;4;1214109055.11;106594177.87;315155829.69;0.001900;2.628000;694211936.73;0.00;false
1;5;574704810.18;46622834.07;160225083.22;0.004300;2.981000;340652084.08;0.00;false
1;6;6572145502.10;540337812.77;1565964818.65;0.005600;2.594600;3655321578.14;0.00;false
2;0;2843511396.64;249129175.15;701482456.46;0.009500;2.436100;1569835316.64;0.00;false
2;1;1824395648.74;182638438.33;468245962.96;0.006800;2.304700;1053508384.91;0.00;false
2;2;988581932.73;96358967.29;260847309.31;0.012000;2.426700;579148455.53;0.00;false
2;3;1442967472.81;143070541.25;346890282.50;0.007000;2.197300;819211120.33;0.00;false
2;4;1270924811.49;113479166.60;360447862.60;0.006800;2.817800;729311513.30;0.00;false
2;5;374274638.56;38015909.67;119862933.65;0.004500;2.752500;228598837.65;0.00;false
2;6;6622214934.97;570176043.19;1586919799.82;0.011200;2.505600;3693644573.88;0.00;false
3;0;3426657027.33;273457557.92;808309662.98;0.012700;2.571100;1880428377.40;0.00;false
3;1;2279702364.91;180579326.78;620739269.78;0.029500;3.090800;1278674667.95;0.00;false
3;2;1312223547.21;118096501.39;370048786.33;0.017800;2.690500;753050403.75;0.00;false
3;3;892238310.77;96496946.86;250224977.97;0.034900;2.375200;518969933.07;0.00;false
3;4;1268739665.56;112626820.22;348306077.43;0.016700;2.769200;719028875.56;0.00;false
3;5;366180012.72;33663919.52;118254097.89;0.001300;2.997100;222983586.93;0.00;false
3;6;6245895274.19;497829993.78;1552811824.43;0.017800;2.790400;3448531478.33;0.00;false
4;0;3010793639.37;265536101.18;689575309.76;0.011300;2.282300;1625413902.67;0.00;false
4;1;1847446390.73;194727651.09;466642417.75;0.005700;2.173900;1037230349.20;0.00;false
4;2;1293027732.07;113163182.87;307054407.53;0.005100;2.383200;721493970.58;0.00;false
4;3;1304746126.40;115009670.21;296114849.53;0.005100;2.334700;718380184.25;0.00;false
4;4;1139764316.52;101021210.99;286714060.09;0.002800;2.542900;633922988.18;0.00;false
4;5;378335638.50;34329483.55;114495388.64;0.002400;2.881500;224078262.14;0.00;false
4;6;7393609260.49;618714074.48;1645000606.33;0.007300;2.385600;4004485252.03;0.00;false
5;0;2566218847.29;221312575.93;632819305.74;0.012600;2.475100;1432889641.31;0.00;false
5;1;1950467256.61;175837844.62;533967927.10;0.006000;2.709700;1124570348.04;0.00;false
5;2;1452036770.66;126140321.40;370868033.01;0.005100;2.662000;834013811.91;0.00;false
5;3;870334936.54;88324743.18;249166639.11;0.008300;2.561000;514604938.89;0.00;false
5;4;1437736988.29;115339353.47;363441613.07;0.003600;2.815500;823951917.63;0.00;false
5;5;536498585.20;51599759.03;174245342.91;0.007100;2.806500;328790068.70;0.00;false
5;6;6641806282.58;562155469.88;1557029361.22;0.008100;2.500400;3741185497.57;0.00;false
6;0;2895466740.83;237348166.87;658421082.51;0.009500;2.381000;1599237803.61;0.00;false
6;1;1655197746.79;167873314.89;432651802.15;0.016800;2.322200;950378061.66;0.00;false
6;2;1234810985.42;107082781.13;324437136.71;0.023800;2.744100;705562818.58;0.00;false
6;3;1129511631.84;117306073.84;279883239.53;0.012300;2.178300;652687602.89;0.00;false
6;4;1188897993.36;118831148.95;301169366.45;0.007300;2.307700;669658637.06;0.00;false
6;5;486004878.28;42846258.22;142917724.57;0.018800;2.775300;292041141.12;0.00;false
6;6;7285992957.18;578358002.52;1729673447.41;0.015400;2.703600;3999410587.67;0.00;false
7;0;2517945121.18;218109769.13;620712655.29;0.016400;2.494400;1407188447.45;0.00;false
7;1;1738189235.98;169673402.93;446578297.95;0.009300;2.384600;1005556215.80;0.00;false
7;2;1732451711.19;145815935.63;425576029.33;0.004200;2.615600;992882330.89;0.00;false
7;3;1079344551.53;119237370.79;281607553.01;0.003600;2.147700;632255415.71;0.00;false
7;4;1210981482.37;111426387.13;314823517.91;0.011100;2.574100;699212657.43;0.00;false
7;5;455928415.66;45467616.26;136365419.99;0.003100;2.684400;277353745.02;0.00;false
7;6;6615282199.72;565540574.07;1625062516.59;0.008700;2.606700;3736959443.84;0.00;false
8;0;2665860941.68;241355692.61;644472259.44;0.008200;2.312700;1539512820.53;0.00;false
8;1;1809592109.50;167731913.58;459918412.52;0.012200;2.489200;1069856353.48;0.00;false
8;2;1353728648.07;118337738.87;353436820.92;0.007200;2.695200;808114853.03;0.00;false
8;3;1105857515.07;119903501.51;312969880.07;0.005900;2.310800;692161094.14;0.00;false
8;4;910452077.83;91805312.89;241534714.84;0.005000;2.369400;556494136.02;0.00;false
8;5;410423990.69;35578666.22;120370603.54;0.011500;2.948000;258988310.14;0.00;false
8;6;6873026043.05;573115086.28;1641373253.50;0.007800;2.588100;3990336130.32;0.00;false
9;0;3357919649.49;277445168.67;766180359.80;0.006700;2.408900;1884309160.57;0.00;false
9;1;2056938340.83;189066134.52;497822558.28;0.007400;2.370000;1180388452.86;0.00;false
9;2;1046121920.16;103278210.67;265812955.50;0.004000;2.289700;613392795.71;0.00;false
9;3;967864469.10;106372752.25;263316877.52;0.007800;2.263700;570179255.08;0.00;false
9;4;1348339802.18;115378284.31;329127829.99;0.004500;2.477200;775049273.77;0.00;false
9;5;436461748.38;42068724.19;126521001.75;0.003200;2.604000;267079070.38;0.00;false
9;6;6479633163.20;557456228.00;1510658881.18;0.006900;2.426800;3625601271.03;0.00;false
10;0;2391509047.53;210157366.89;604683237.73;0.009500;2.467300;1319530320.84;0.00;false
10;1;1699887730.31;157950874.35;453357203.85;0.006400;2.528800;971478067.93;0.00;false
10;2;1303197477.48;110395885.08;325921594.95;0.012000;2.630200;736892367.77;0.00;false
10;3;1083475536.94;103875543.32;285386357.15;0.005000;2.494900;618780829.29;0.00;false
10;4;1383201243.77;125676260.41;328930404.64;0.088800;2.357500;786335873.95;0.00;false
10;5;723877119.50;67893420.11;198620143.33;0.002100;2.638200;418433123.47;0.00;false
10;6;6975374834.85;542603370.30;1652104997.44;0.010200;2.694400;3840902020.39;0.00;false
