Month;Inflation;Unemployment;UnemployedShare;RetrainingShare;PermanentShare;ZlecenieShare;B2BShare;TotalAdoption;ExRate;MarketWage;MeanEmployedWage;GovDebt;NPL;RefRate;PriceLevel;MonthlyGdpProxy;AnnualizedGdpProxy;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;BPO_Output;Manuf_Output;Retail_Output;Health_Output;Public_Output;Agri_Output;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio;NFA;CurrentAccount;CurrentAccountToGdp;CapitalAccount;TradeBalance_OE;Exports_OE;TotalImports_OE;ImportedInterm;FDI;GvcDisruptionIndex;ForeignPriceIndex;GvcTradeConcentration;GvcExportDemandShock;GvcImportCostIndex;CommodityPriceIndex;ImmigrantStock;MonthlyImmigInflow;RemittanceOutflow;ImmigrantUnempRate;FxReserves;FxInterventionAmt;FxInterventionActive;DiasporaRemittanceInflow;NetRemittances;TourismExport;TourismImport;NetTourismBalance;TourismSeasonalFactor;UnempBenefitSpend;OutputGap;EffectivePitRate;GovTaxRevenue;GovDividendRevenue;GovTotalRevenue;GovRevenueToGdp;SocialTransferSpend;GovCurrentSpend;GovCapitalSpendDomestic;GovDomesticBudgetDemand;GovDomesticBudgetOutlays;GovDeficit;GovOutlaysToGdp;EuProjectCapitalTotal;PublicCapitalStock;EuCofinancingDomestic;EuFundsMonthly;EuCumulativeAbsorption;MinWageLevel;ExciseRevenue;CustomsDutyRevenue;DebtToGdp;DeficitToGdp;FiscalRuleBinding;GovSpendingCutRatio;BondYield;WeightedCoupon;BondsOutstanding;BankBondHoldings;ForeignBondHoldings;NbpBondHoldings;QeActive;DebtService;NbpRemittance;ReserveInterest;StandingFacilityNet;DepositFacilityUsage;InterbankInterestNet;M0;M1;M2;M3;CreditMultiplier;FofResidual;InterbankRate;MinBankCAR;MaxBankNPL;BankFailures;MinBankLCR;MinBankNSFR;AvgTermDepositFrac;WIBOR_1M;WIBOR_3M;WIBOR_6M;BankFirmLoans;ConsumerLoans;ConsumerNplRatio;ConsumerOrigination;ConsumerDebtService;TotalCreditStock;BankFirmLoansToGdp;ConsumerLoansToGdp;NbfiLoansToGdp;TotalCreditToGdp;GpwIndex;GpwMarketCap;GpwPE;GpwDivYield;EquityIssuanceTotal;EquityFinancedFrac;HhEquityWealth;EquityWealthEffect;DomesticDividends;ForeignDividendOutflow;GovernmentDividends;CorpBondOutstanding;CorpBondYield;CorpBondIssuance;CorpBondSpread;BankCorpBondHoldings;PpkCorpBondHoldings;CorpBondAbsorptionRate;InsLifeReserves;InsNonLifeReserves;InsGovBondHoldings;InsLifePremium;InsNonLifePremium;InsLifeClaims;InsNonLifeClaims;NbfiTfiAum;NbfiTfiGovBondHoldings;NbfiLoanStock;NbfiOrigination;NbfiDefaults;NbfiBankTightness;QfBondsOutstanding;QfNbpHoldings;QfLoanPortfolio;QfIssuance;Esa2010DebtToGdp;NbfiDepositDrain;BankAfsBonds;BankHtmBonds;EclStage1;EclStage2;EclStage3;BfgLevyTotal;BfgFundBalance;BailInLoss;HousingPriceIndex;HousingMarketValue;MortgageStock;AvgMortgageRate;MortgageOrigination;MortgageRepayment;MortgageDefault;MortgageInterestIncome;HhHousingWealth;HousingWealthEffect;MortgageToGdp;WawHpi;KrkHpi;WroHpi;GdnHpi;LdzHpi;PozHpi;RestHpi;SectorMobilityRate;CrossSectorHires;VoluntaryQuits;AggCapitalStock;GrossInvestment;TotalGrossFixedCapitalFormation;PrivateGrossInvestmentToGdp;GrossFixedCapitalFormationToGdp;CapitalDepreciation;AggInventoryStock;InventoryChange;InventoryToGdp;AggEnergyCost;EnergyCostToGdp;EtsPrice;AggGreenCapital;GreenInvestment;GreenCapitalRatio;JstRevenue;JstSpending;JstDebt;JstDeposits;JstDeficit;ZusContributions;ZusPensionPayments;ZusGovSubvention;FusBalance;NfzContributions;NfzSpending;NfzBalance;NfzGovSubvention;PpkContributions;PpkBondHoldings;NRetirees;WorkingAgePop;MonthlyRetirements;FpBalance;FpContributions;PfronBalance;FgspBalance;FgspSpending;EarmarkedGovSubvention;ExpectedInflation;NbpCredibility;ForwardGuidanceRate;InflationForecastError;CCyB;CreditToGdpGap;EffectiveMinCar;FdiProfitShifting;FdiRepatriation;FdiGrossOutflow;ForeignOwnedFrac;FdiCitLoss;FirmBirths;FirmDeaths;HouseholdBankruptcies;HouseholdBankruptcyRate;NetEntry;LivingFirmCount;NetFirmBirths;TotalFirmCount;RealizedTaxShadowShare;NextTaxShadowShare;TaxEvasionLoss;EvasionToGdpRatio;Unemp_Central;Unemp_South;Unemp_East;Unemp_Northwest;Unemp_Southwest;Unemp_North
1;0.033300;0.060800;0.060800;0.000000;0.633500;0.241300;0.125300;0.045400;4.254100;9666.559100;9666.618700;1958784196064.785700;0.000000;0.035500;1.002700;355760687963.833300;4269128255566.000000;0.000300;0.045100;0.120000;0.066200;0.069300;0.000000;0.000000;0.000000;14678903571.428600;55162726200.000000;149127740190.000000;29703032700.000000;83968241297.142900;22254883200.000000;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000000;124162412399.833300;0.349000;-19398361731.285700;-19398361731.285700;-0.054500;6101930501.476200;-11002178425.190500;168000000000.000000;179002178425.190500;121540717606.714300;4963496300.000000;0.000000;1.001600;0.580000;0.000000;0.981700;0.980100;80.000000;80.000000;0.000000;0.000000;1078313000000.000000;0.000000;1.000000;840112800.000000;840112800.000000;10400000000.000000;6240000000.000000;4160000000.000000;0.600000;2278847619.047600;0.216000;0.071700;75076580354.142900;568862766.023800;75645443120.166700;0.212600;5803619047.619000;63247718535.000000;15811929633.738100;79059648168.738100;93522722294.238100;45284196064.785700;0.262900;264229835.309500;2336416159469.047600;66057458.833300;374325600.000000;374325600.000000;4806.000000;6005986141.857100;2148026141.095200;0.458800;0.127300;1.000000;0.000500;0.041900;0.040000;1958784196064.785700;427267097606.523800;988169382676.928600;300000000000.000000;0.000000;6314550000.000000;1020000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;859637893557.928600;1432729822596.571400;1988773261350.047600;6017465254.905600;674005380.000000;0.027500;0.164200;0.000000;0.000000;4.540100;3.453500;0.400000;0.028100;0.028400;0.028700;525386946186.857100;220292235810.523800;0.000000;2104365818.452400;7012130007.928600;1902478169272.857100;0.123100;0.051600;0.053400;0.445600;128508.770000;1233043514926.642900;9.661800;0.057200;50874926.642900;0.000100;2187864854.190500;0.000000;1619825067.428600;4060167583.881000;568862766.023800;106691666666.666700;0.066900;0.000000;0.025000;32007500000.000000;16003750000.000000;1.000000;77192106019.666700;106182484814.785700;64006680339.595200;570859094.500000;475715584.000000;485230230.333300;334799113.714300;449351772086.809500;179341035441.738100;228040041115.476200;1021940715.476200;481899600.000000;0.000000;422143218137.023800;104526550457.619000;3175597418.523800;6351194837.023800;0.557700;-195519086.809500;160096579967.642900;267170517638.881000;750586946186.857100;0.000000;0.000000;295267983.309500;295267983.309500;0.000000;157.590000;8034000000000.000000;928758946160.000000;0.025900;31129902180.000000;3110899166.500000;1399904624.928600;1959866474.904800;7105241053840.000000;10369045080.571400;0.217600;236.900000;195.700000;175.100000;180.250000;113.300000;144.200000;103.000000;0.000000;0.000000;0.000000;4091287108075.000000;40236757360.714300;75910900912.119000;0.113100;0.213400;26597938538.190500;39357512833.452400;865160805.261900;0.110600;16576394021.119000;0.046600;80.000000;46085381506.166700;19597984082.357100;0.011300;9496558598.476200;9686489770.452400;189931171.976200;-189931171.976200;189931171.976200;17843187866.333300;34378699047.619000;16535511181.285700;0.000000;10310806729.857100;20424761904.761900;0.000000;10113955174.904800;3502560125.261900;0.000000;33416.000000;88028.000000;83.000000;0.000000;1816336370.238100;9523809523.809500;100073149.214300;0.000000;757450534.523800;0.026200;0.805800;0.030400;0.008300;0.000000;0.000000;0.115000;1873829623.761900;5550454122.214300;7424283745.976200;0.101800;356027628.523800;0.000000;0.000000;0.000000;0.000000;0.000000;10000.000000;0.000000;10000.000000;0.246400;0.246700;6746386392.881000;0.019000;0.068500;0.063600;0.054100;0.049800;0.059900;0.068000
2;0.036500;0.060600;0.060600;0.000000;0.633800;0.241300;0.124900;0.046300;4.254500;9681.140100;9681.559200;1975233372522.095200;0.000000;0.034700;1.005700;358067064682.333300;4296804776188.000000;0.000800;0.045500;0.122900;0.068600;0.069900;0.000000;0.000000;0.000000;14805055313.047600;55587386976.738100;150137038740.452400;29865321085.142900;84446898663.309500;22419097858.023800;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;5.999900;125431634784.047600;0.350300;-34054142539.238100;-14655780807.952400;-0.040900;5991466303.857100;-8789290843.238100;169128833555.142900;177918124398.381000;122063262741.333300;4953071816.285700;0.000000;1.003200;0.580000;0.000000;0.985300;0.982200;160.000000;80.000000;14947918.214300;0.000000;1078313000000.000000;0.000000;1.000000;842138423.333300;827190505.119000;11655324930.881000;6992495639.023800;4662829291.857100;0.653600;2272900952.381000;0.212000;0.071800;73699168721.928600;1445224230.642900;75144392952.571400;0.209900;5809523809.523800;55043603015.166700;13760900753.785700;68804503768.952400;83557345936.714300;16449176457.309500;0.233400;825718235.309500;2339320697660.809500;206429558.833300;1169767500.000000;1544093100.000000;4806.000000;5638693033.309500;2135017492.785700;0.459700;0.045900;2.000000;0.131900;0.041500;0.040100;1975233372522.095200;435868007571.690500;994684901471.666700;300000000000.000000;0.000000;6463987847.023800;1020000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;857596679895.857100;1429327799826.428600;2029249976653.809500;6003176759.271000;766363772.095200;0.025500;0.176000;0.000000;0.000000;4.663000;3.456100;0.400000;0.026100;0.026400;0.026800;521300606389.738100;215359497552.000000;0.000000;2138028229.142900;7070766487.666700;1913219314313.547600;0.121300;0.050100;0.051700;0.445300;256246.486500;2458724494981.190500;19.047600;0.054500;35726217.476200;0.000200;2187864854.190500;0.000000;3298963857.166700;2060932351.642900;1445224230.642900;104913472222.214300;0.066500;0.000000;0.025000;31474041666.666700;15737020833.333300;1.000000;86586354649.357100;119125610743.214300;64406305716.976200;572327857.381000;476941194.881000;486478678.761900;335628288.261900;495008704605.166700;180274157761.761900;222201144210.690500;965037518.428600;469488836.666700;0.000000;421862359529.976200;103073685472.333300;5942706022.476200;5586932125.047600;0.557900;-238470107.261900;158827984058.428600;277040023513.261900;719525585982.357100;22061859759.666700;5396458.238100;286545964.547600;581813947.857100;0.000000;154.564500;7878381420000.000000;954358066161.119000;0.053400;30234253800.952400;3196643999.881000;1438489799.952400;4219570079.833300;6924023353838.881000;0.000000;0.222100;232.470000;191.962100;171.720600;176.807200;111.102000;141.445800;100.950300;0.000000;3.000000;0.000000;4114244951712.119000;44168379964.261900;77759952830.095200;0.123400;0.217200;26765489574.023800;40163250882.166700;806266045.619000;0.112200;15985523516.333300;0.044600;80.200000;64937872469.738100;19004953876.738100;0.015800;9539970969.166700;9730770388.547600;380730591.357100;-380730591.357100;190799419.381000;29760989838.833300;34464090238.095200;4703100399.261900;0.000000;17125865021.333300;20458988095.238100;0.000000;3333123073.904800;5828653179.023800;0.000000;33499.000000;88108.000000;83.000000;479934657.214300;3048110609.595200;19047619047.619000;247558483.285700;19047619.047600;0.000000;0.026600;0.809900;0.030900;0.010300;0.000000;-0.001700;0.115000;1902046407.071400;5753803707.952400;7655850115.023800;0.102000;361388817.333300;34.000000;1.000000;0.000000;0.000000;33.000000;10033.000000;33.000000;10033.000000;0.246700;0.247200;6627732803.500000;0.018500;0.068200;0.062800;0.054700;0.049800;0.060800;0.067100
3;0.039200;0.060200;0.060200;0.000000;0.634200;0.241300;0.124500;0.046500;4.253600;9695.743100;9695.159700;2002395947944.428600;0.000200;0.034400;1.008900;360445241319.357100;4325342895832.285700;0.001100;0.045400;0.122500;0.068500;0.070400;0.000000;0.000000;0.000000;14950794545.404800;56011931427.428600;151195828419.309500;30028513826.761900;84924833657.142900;22602031641.761900;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;5.999900;126392877698.500000;0.350700;-44402661400.547600;-10347309521.619000;-0.028700;5953877620.095200;-5328921083.952400;171694526817.428600;177023447901.381000;122588849408.666700;4944630944.404800;0.000000;1.004800;0.580000;0.000000;1.007700;1.002900;239.000000;80.000000;29394292.476200;0.000000;1078313000000.000000;0.000000;1.000000;844166070.928600;814771778.452400;14395735429.833300;8635713942.381000;5760021487.452400;0.800000;2269502857.142900;0.204000;0.072000;72489705983.500000;736237086.261900;73225943069.761900;0.203200;5814285714.285700;61949530725.976200;15487382681.500000;77436913407.476200;92369259402.357100;27162575422.333300;0.256300;1321149176.476200;2344432626030.476200;330287294.119000;1871628000.000000;3415721100.000000;4806.000000;5342197783.166700;2124281374.809500;0.462900;0.075400;2.000000;0.025300;0.041300;0.040100;2002395947944.428600;449258790160.952400;1005438565081.357100;300000000000.000000;0.000000;6518270129.333300;1020000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;865855229340.833300;1443092048901.381000;2102585763766.119000;6060986605.385800;775940505.214300;0.024800;0.188000;0.002000;0.000000;4.786600;3.504100;0.400000;0.025400;0.025800;0.026100;516680457841.595200;210599483624.095200;0.000000;2130880415.619000;6890894343.523800;1923760534164.404800;0.119500;0.048700;0.050100;0.444800;598684.972600;5744595862738.023800;43.859600;0.050300;31952663.976200;0.000200;4362602519.642900;0.000000;3597415177.976200;1785966696.857100;736237086.261900;103164914351.833300;0.066300;0.000000;0.025000;30949474305.571400;15474737152.785700;1.000000;99218374721.500000;136528847396.214300;65311566818.190500;573966636.761900;478306846.142900;487871641.238100;336522347.761900;556328800512.904800;182387025883.928600;216491185490.595200;919229718.714300;456934432.952400;0.000000;422325540722.738100;101641137927.690500;9056915557.619000;6327067990.238100;0.560600;-239153006.214300;155921221394.285700;293337568766.666700;689682077650.976200;42237760017.904800;120117724.714300;285865559.952400;867679507.809500;0.000000;155.250300;7912118474083.214300;979989407208.119000;0.051500;30390961346.619000;3282496758.357100;1477123541.261900;4135945915.523800;6932129066875.095200;405285651.809500;0.226600;233.609100;192.825900;172.459000;177.602800;111.579700;142.096500;101.333900;0.000000;1.000000;0.000000;4134278936018.095200;45092917121.928600;79546841763.309500;0.125100;0.220700;26911298766.428600;40952522578.285700;731307801.547600;0.113600;15780431532.976200;0.043800;80.400000;82396072364.309500;17645392783.404800;0.019900;9598612516.619000;9790584766.952400;572702841.690500;-572702841.690500;191972250.333300;29852726639.619000;34549481428.571400;4696754788.952400;0.000000;17170590937.309500;20493095238.095200;0.000000;3322504300.785700;5846393869.976200;0.000000;33582.000000;88187.000000;83.000000;972663985.666700;3057821471.309500;28571428571.428600;395550691.571400;19047619.047600;0.000000;0.026900;0.812700;0.031400;0.012600;0.000000;-0.003300;0.115000;1937992162.833300;5833379801.095200;7771371963.928600;0.102000;368218510.928600;16.000000;1.000000;0.000000;0.000000;15.000000;10048.000000;15.000000;10048.000000;0.247200;0.247500;6556482092.642900;0.018200;0.068000;0.062100;0.054600;0.048900;0.061100;0.066400
4;0.043300;0.060200;0.060200;0.000000;0.634700;0.241100;0.124100;0.047100;4.252300;9710.368200;9711.062400;2028181687838.690500;0.000600;0.034600;1.012500;362829312226.166700;4353951746714.000000;0.001400;0.045700;0.121300;0.070300;0.071200;0.000000;0.000000;0.000000;15093393482.809500;56478197183.238100;152219838550.166700;30211224008.619000;85394140567.500000;22785056740.023800;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;5.999700;127308249752.119000;0.350900;-52931808300.833300;-8527342172.833300;-0.023500;5955585849.714300;-4048847203.285700;175249029549.166700;179297876752.452400;123088974491.666700;4939663775.476200;0.000000;1.006400;0.580000;0.000000;1.028500;1.022000;318.000000;80.000000;44588021.476200;0.000000;1078313000000.000000;0.000000;1.000000;846270537.452400;801682515.976200;18157429031.476200;10894457418.857100;7262971612.619000;1.000000;2255485714.285700;0.204000;0.072100;72592161225.904800;1033716312.809500;73625877538.714300;0.202900;5820380952.381000;61024089844.023800;15256022461.000000;76280112305.023800;91418030629.309500;25785739894.261900;0.252000;1816580117.642900;2349783065478.976200;454145029.404800;2573488500.000000;5989209600.000000;4806.000000;5294848788.381000;2151574521.023800;0.465800;0.071100;2.000000;0.041700;0.041600;0.040200;2028181687838.690500;460215589629.381000;1015672925245.381000;300000000000.000000;0.000000;6607906628.214300;1020000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;876900623304.785700;1461501038841.309500;2179691000317.881000;6138304363.133500;711753283.119000;0.024600;0.198500;0.002700;0.000000;4.870100;3.547600;0.400000;0.025200;0.025600;0.025900;512299790416.976200;205998450785.261900;0.000000;2146714794.904800;6747747633.738100;1934856059359.095200;0.117700;0.047300;0.048400;0.444400;1377551.095000;13218362879137.357100;100.000000;0.045900;47798977.166700;0.000300;10192784527.571400;0.000000;3618751705.023800;1835445225.619000;1033716312.809500;101445499112.642900;0.066600;0.000000;0.025000;30433649733.833300;15216824866.928600;1.000000;111692287968.476200;153714606297.595200;66690609126.928600;575339225.000000;479449025.000000;489038341.238100;337325950.523800;616744462363.928600;185602563837.000000;210944299988.285700;911951012.928600;445192473.833300;0.000000;422739282702.857100;100228150696.309500;12123776656.595200;6284066996.166700;0.562900;-239724714.952400;151406576926.166700;308809012703.214300;661092361708.714300;61505888008.119000;301024324.238100;288618409.761900;1156297917.571400;0.000000;155.809200;7939473882818.714300;1005613518168.571400;0.050800;30508182644.738100;3368325299.500000;1515746384.785700;4244089877.381000;6933860364650.142900;86564888.761900;0.231000;234.543500;193.539400;173.062600;178.259900;111.970200;142.636500;101.637900;0.000000;2.000000;0.000000;4155776054875.071400;45801967498.333300;79206886718.071400;0.126200;0.218300;27067448973.357100;41626975349.071400;647461693.809500;0.114700;15896524909.142900;0.043800;80.600000;98467242669.547600;16332316641.095200;0.023700;9650617626.428600;9843629978.952400;765715194.214300;-765715194.214300;193012352.523800;29950507874.714300;34634872619.047600;4684364744.333300;0.000000;17217980321.619000;20527202380.952400;0.000000;3309222059.333300;5865414406.238100;0.000000;33665.000000;88266.000000;83.000000;1489206349.785700;3068017364.119000;38095238095.238100;467895857.714300;95238095.238100;0.000000;0.027500;0.813500;0.032100;0.016400;0.000000;-0.004800;0.115000;1964996683.381000;5906729360.857100;7871726044.238100;0.102000;373349369.833300;19.000000;5.000000;0.000000;0.000000;14.000000;10062.000000;17.000000;10065.000000;0.247500;0.247800;6580630079.452400;0.018100;0.068200;0.061700;0.055100;0.048700;0.061500;0.066300
5;0.042000;0.061000;0.061000;0.000000;0.635700;0.240500;0.123700;0.047600;4.250600;9725.015300;9724.341600;2054486047152.738100;0.000700;0.034800;1.016000;365546876615.761900;4386562519389.142900;0.001800;0.045800;0.120500;0.070800;0.072100;0.000000;0.000000;0.000000;15348696312.500000;56987538637.642900;153296301377.785700;30412998981.166700;85926289051.404800;22987232215.547600;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;5.999700;128339588080.619000;0.351100;-62299261179.809500;-9365052592.952400;-0.025600;5995774553.190500;-2991490698.690500;178787165505.500000;181778656204.190500;123645580966.381000;4935688611.000000;0.000000;1.008000;0.580000;0.000000;1.026400;1.018300;396.000000;80.000000;59702915.595200;0.010100;1078313000000.000000;0.000000;1.000000;848376910.738100;788673995.142900;21983058829.642900;13193793039.928600;8789265789.714300;1.200000;1804635238.095200;0.220000;0.072400;72278316485.238100;1002803250.666700;73281119735.904800;0.200500;5826476190.476200;61370136105.500000;15342534026.381000;76712670131.881000;91606526712.666700;26304359314.047600;0.250600;2278982329.404800;2355655666507.357100;569745582.357100;3228558300.000000;9217767900.000000;4806.000000;5250012346.547600;2181343874.452400;0.468400;0.072000;2.000000;0.039600;0.041900;0.040200;2054486047152.738100;471658114657.000000;1026139429816.452400;300000000000.000000;0.000000;6692999569.857100;1020000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;887910419150.761900;1479850698584.619000;2197441566879.285700;6215372934.055400;833487352.476200;0.024900;0.212700;0.002700;0.000000;4.961400;3.601900;0.400000;0.025500;0.025900;0.026300;508674260146.119000;201422240874.142900;0.000000;2058036809.785700;6634246720.904800;1946837465797.333300;0.116000;0.045900;0.046900;0.443800;1377551.095000;13218480166790.952400;98.039200;0.041900;117287653.595200;0.000600;23453597199.047600;0.000000;1706295787.142900;4276910502.738100;1002803250.666700;99786781194.809500;0.067000;32040400.714300;0.025100;29936034358.500000;14968017179.261900;1.000000;111905796671.023800;154031724560.952400;68009985292.142900;576261821.428600;480218184.523800;489822548.214300;338001569.166700;617804087099.857100;188678517387.142900;205555211130.904800;905146855.738100;434671824.547600;0.000000;423228118516.785700;98834933069.690500;15205605232.119000;6364911843.500000;0.564800;-198042290.881000;147066486365.357100;324591628291.642900;632834700039.238100;81457374392.071400;380636500.071400;292300207.761900;1448598125.333300;0.000000;156.307700;7963749497533.571400;1031185753646.166700;0.050600;30580506597.285700;3453980082.547600;1554291037.142900;4352014904.023800;6932563743887.404800;0.000000;0.235100;235.387900;194.178100;173.599100;178.848200;112.317300;143.121500;101.902200;0.000100;7.000000;0.000000;4179202763188.309500;46591515791.666700;79319560659.452400;0.127500;0.217000;27236154721.166700;42244945289.476200;587820039.714300;0.115600;16008037396.238100;0.043800;80.800000;113262150402.952400;15106528512.000000;0.027100;9705035725.214300;9899136439.714300;959815908.714300;-959815908.714300;194100714.500000;30041088588.547600;34720263809.523800;4679175220.976200;0.000000;17261413359.881000;20561190476.190500;0.000000;3299777116.309500;5882717724.523800;0.000000;33748.000000;88344.000000;83.000000;2466225371.857100;3077904260.166700;47619047619.047600;521687791.881000;114285714.285700;0.000000;0.027300;0.814900;0.031800;0.014500;0.000000;-0.006300;0.115000;1993834393.595200;5980849203.357100;7974683596.952400;0.101900;378828534.785700;24.000000;6.000000;0.000000;0.000000;18.000000;10080.000000;20.000000;10085.000000;0.247800;0.248000;6609744045.309500;0.018100;0.068300;0.061700;0.054800;0.052400;0.062400;0.066100
6;0.049600;0.060800;0.060800;0.000000;0.636100;0.240500;0.123400;0.048100;4.248900;9739.684500;9739.425300;2081086726333.142900;0.000900;0.035400;1.020100;368220685470.119000;4418648225641.428600;0.002300;0.045800;0.119400;0.071300;0.072800;0.001700;0.000000;0.000000;15486093517.738100;57462337894.690500;154436194487.952400;30612302398.785700;86456842790.809500;23221276285.595200;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;5.999800;129396244229.023800;0.351400;-70544842062.023800;-8242581018.738100;-0.022400;5999548769.166700;-2109411492.476200;181403499238.166700;183512910730.642900;124175872520.571400;4931708781.309500;0.000000;1.009600;0.580000;0.000000;1.022700;1.013000;474.000000;80.000000;73139860.595200;0.004200;1078313000000.000000;0.000000;1.000000;850306448.523800;777166587.928600;24903765318.738100;14955713951.904800;9948051366.833300;1.346400;1831450476.190500;0.216000;0.072500;72548905783.690500;1026533748.833300;73575439532.523800;0.199800;5834285714.285700;61639186209.190500;15409796552.285700;77048982761.476200;92171611860.500000;26600679180.404800;0.250300;2708355811.761900;2361995540538.857100;677088952.952400;3836837400.000000;13054605300.000000;4806.000000;5212397271.809500;2202154928.761900;0.471000;0.072200;2.000000;0.040800;0.042600;0.040300;2081086726333.142900;483416991798.738100;1036774381352.785700;300000000000.000000;0.000000;6779803955.595200;1050000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;900655222487.595200;1501092037479.309500;2218109326953.809500;6304586557.413100;799154828.881000;0.025200;0.218600;0.005500;0.000000;5.039200;3.660100;0.400000;0.025800;0.026200;0.026500;504717414078.666700;191204533833.666700;0.030400;2098617418.214300;6505262230.857100;1952954154746.571400;0.114200;0.043300;0.045300;0.442000;1377551.095000;13218538983357.428600;97.087400;0.038300;58816566.476200;0.000700;23434172672.214300;0.000000;1734220986.166700;4346906325.214300;1026533748.833300;98123668174.904800;0.067700;0.000000;0.025100;29437100452.547600;14718550226.285700;1.000000;112124330103.666700;154355853342.428600;69272889237.833300;577772917.857100;481476442.857100;491106980.190500;338853490.952400;618893621299.595200;191622463943.785700;200321429307.785700;899405554.547600;423320401.809500;0.000000;423780001871.500000;97461282726.809500;18296775809.738100;6434754202.095200;0.566900;-198272090.761900;142864955998.881000;340552035799.857100;605506453469.523800;100146755743.000000;486445740.285700;295970139.690500;1744568265.023800;0.000000;156.740300;7984533609486.761900;1056710777526.452400;0.050900;30657265137.738100;3539476729.285700;1592764528.166700;4459740678.881000;6927822831960.309500;0.000000;0.239100;236.141100;194.741200;174.067800;179.366900;112.620600;143.536600;102.116200;0.000000;0.000000;0.000000;4202651868883.976200;47462179390.000000;79575255733.428600;0.128900;0.216100;27404817579.309500;42838721750.214300;545638094.547600;0.116300;15783618323.357100;0.042900;81.000000;126898157294.333300;13994923979.381000;0.030200;9757408665.357100;9952556838.666700;1154964082.023800;-1154964082.023800;195148173.309500;30109642533.809500;34805655000.000000;4696012466.190500;0.000000;17286684185.190500;20595178571.428600;0.000000;3308494386.238100;5894672118.047600;0.000000;33831.000000;88422.000000;83.000000;3425476068.476200;3086979744.238100;57142857142.857100;652011752.333300;38095238.095200;0.000000;0.028300;0.805500;0.033000;0.022300;0.000000;-0.007600;0.115000;2081216655.928600;6242973869.952400;8324190525.881000;0.102000;395431164.619000;25.000000;2.000000;0.000000;0.000000;23.000000;10103.000000;22.000000;10107.000000;0.248000;0.248400;6646866112.166700;0.018100;0.068200;0.060700;0.056500;0.051700;0.062300;0.065300
