Month;Inflation;Unemployment;UnemployedShare;RetrainingShare;PermanentShare;ZlecenieShare;B2BShare;TotalAdoption;ExRate;MarketWage;MeanEmployedWage;GovDebt;NPL;RefRate;PriceLevel;MonthlyGdpProxy;AnnualizedGdpProxy;AutoRatio;HybridRatio;BPO_Auto;Manuf_Auto;Retail_Auto;Health_Auto;Public_Auto;Agri_Auto;BPO_Output;Manuf_Output;Retail_Output;Health_Output;Public_Output;Agri_Output;BPO_Sigma;Manuf_Sigma;Retail_Sigma;Health_Sigma;Public_Sigma;Agri_Sigma;MeanDegree;IoFlows;IoGdpRatio;NFA;CurrentAccount;CurrentAccountToGdp;CapitalAccount;TradeBalance_OE;Exports_OE;TotalImports_OE;ImportedInterm;FDI;GvcDisruptionIndex;ForeignPriceIndex;GvcTradeConcentration;GvcExportDemandShock;GvcImportCostIndex;CommodityPriceIndex;ImmigrantStock;MonthlyImmigInflow;RemittanceOutflow;ImmigrantUnempRate;FxReserves;FxInterventionAmt;FxInterventionActive;DiasporaRemittanceInflow;NetRemittances;TourismExport;TourismImport;NetTourismBalance;TourismSeasonalFactor;UnempBenefitSpend;OutputGap;EffectivePitRate;GovTaxRevenue;GovDividendRevenue;GovTotalRevenue;GovRevenueToGdp;SocialTransferSpend;GovCurrentSpend;GovCapitalSpendDomestic;GovDomesticBudgetDemand;GovDomesticBudgetOutlays;GovDeficit;GovOutlaysToGdp;EuProjectCapitalTotal;PublicCapitalStock;EuCofinancingDomestic;EuFundsMonthly;EuCumulativeAbsorption;MinWageLevel;ExciseRevenue;CustomsDutyRevenue;DebtToGdp;DeficitToGdp;FiscalRuleBinding;GovSpendingCutRatio;BondYield;WeightedCoupon;BondsOutstanding;BankBondHoldings;ForeignBondHoldings;NbpBondHoldings;QeActive;DebtService;NbpRemittance;ReserveInterest;StandingFacilityNet;DepositFacilityUsage;InterbankInterestNet;M0;M1;M2;M3;CreditMultiplier;FofResidual;InterbankRate;MinBankCAR;MaxBankNPL;BankFailures;MinBankLCR;MinBankNSFR;AvgTermDepositFrac;WIBOR_1M;WIBOR_3M;WIBOR_6M;BankFirmLoans;ConsumerLoans;ConsumerNplRatio;ConsumerOrigination;ConsumerDebtService;TotalCreditStock;BankFirmLoansToGdp;ConsumerLoansToGdp;NbfiLoansToGdp;TotalCreditToGdp;GpwIndex;GpwMarketCap;GpwPE;GpwDivYield;EquityIssuanceTotal;EquityFinancedFrac;HhEquityWealth;EquityWealthEffect;DomesticDividends;ForeignDividendOutflow;GovernmentDividends;CorpBondOutstanding;CorpBondYield;CorpBondIssuance;CorpBondSpread;BankCorpBondHoldings;PpkCorpBondHoldings;CorpBondAbsorptionRate;InsLifeReserves;InsNonLifeReserves;InsGovBondHoldings;InsLifePremium;InsNonLifePremium;InsLifeClaims;InsNonLifeClaims;NbfiTfiAum;NbfiTfiGovBondHoldings;NbfiLoanStock;NbfiOrigination;NbfiDefaults;NbfiBankTightness;QfBondsOutstanding;QfNbpHoldings;QfLoanPortfolio;QfIssuance;Esa2010DebtToGdp;NbfiDepositDrain;BankAfsBonds;BankHtmBonds;EclStage1;EclStage2;EclStage3;BfgLevyTotal;BfgFundBalance;BailInLoss;HousingPriceIndex;HousingMarketValue;MortgageStock;AvgMortgageRate;MortgageOrigination;MortgageRepayment;MortgageDefault;MortgageInterestIncome;HhHousingWealth;HousingWealthEffect;MortgageToGdp;WawHpi;KrkHpi;WroHpi;GdnHpi;LdzHpi;PozHpi;RestHpi;SectorMobilityRate;CrossSectorHires;VoluntaryQuits;AggCapitalStock;GrossInvestment;TotalGrossFixedCapitalFormation;PrivateGrossInvestmentToGdp;GrossFixedCapitalFormationToGdp;CapitalDepreciation;AggInventoryStock;InventoryChange;InventoryToGdp;AggEnergyCost;EnergyCostToGdp;EtsPrice;AggGreenCapital;GreenInvestment;GreenCapitalRatio;JstRevenue;JstSpending;JstDebt;JstDeposits;JstDeficit;ZusContributions;ZusPensionPayments;ZusGovSubvention;FusBalance;NfzContributions;NfzSpending;NfzBalance;NfzGovSubvention;PpkContributions;PpkBondHoldings;NRetirees;WorkingAgePop;MonthlyRetirements;FpBalance;FpContributions;PfronBalance;FgspBalance;FgspSpending;EarmarkedGovSubvention;ExpectedInflation;NbpCredibility;ForwardGuidanceRate;InflationForecastError;CCyB;CreditToGdpGap;EffectiveMinCar;FdiProfitShifting;FdiRepatriation;FdiGrossOutflow;ForeignOwnedFrac;FdiCitLoss;FirmBirths;FirmDeaths;HouseholdBankruptcies;HouseholdBankruptcyRate;NetEntry;LivingFirmCount;NetFirmBirths;TotalFirmCount;RealizedTaxShadowShare;NextTaxShadowShare;TaxEvasionLoss;EvasionToGdpRatio;Unemp_Central;Unemp_South;Unemp_East;Unemp_Northwest;Unemp_Southwest;Unemp_North
1;0.036900;0.060800;0.060800;0.000000;0.628900;0.235800;0.135300;0.046300;4.253300;9666.559100;9666.673000;1981176237489.500000;0.000000;0.035700;1.003000;335709469742.761900;4028513636913.142900;0.000500;0.045800;0.080000;0.081200;0.068700;0.000000;0.000000;0.000000;25937110285.714300;58525662600.000000;131097219240.000000;23195253557.142900;75022732285.714300;21107016342.857100;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000000;118226827643.833300;0.352200;-16472007172.523800;-16472007172.523800;-0.049100;6038262903.166700;-7917911512.285700;168015760000.000000;175933671512.285700;118579933327.714300;4963992600.000000;0.000000;1.001600;0.580000;0.000000;1.030800;1.029200;80.000000;80.000000;0.000000;0.000000;1078313000000.000000;0.000000;1.000000;784699438.095200;784699438.095200;10400000000.000000;6240000000.000000;4160000000.000000;0.600000;2128481904.761900;0.216000;0.065700;72417616547.000000;509576181.738100;72927192728.738100;0.217200;25036142857.142900;63247718535.000000;15811929633.738100;79059648168.738100;112604880389.476200;67676237489.500000;0.335400;264229835.309500;2336416159469.047600;66057458.833300;374325600.000000;374325600.000000;4806.000000;5977853233.142900;2111204058.142900;0.491800;0.201600;1.000000;0.000500;0.042900;0.040100;1981176237489.500000;440585439622.452400;997273297867.047600;300000000000.000000;0.000000;6314550000.000000;1050000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;876331246306.595200;1460552077177.666700;2011875461694.309500;6134318724.146200;670934888.571400;0.027500;0.146000;0.000000;0.000000;4.397800;3.296300;0.400000;0.028100;0.028400;0.028700;562015715755.214300;219696049539.738100;0.000000;1507647570.047600;7011598030.309500;1886161238863.500000;0.139500;0.054500;0.056600;0.468200;115092.454400;1104271919343.476200;9.302300;0.057400;3710959.476200;0.000000;2013963115.047600;0.000000;1149988813.476200;4216383296.190500;509576181.738100;106691666666.666700;0.067900;0.000000;0.025000;32007500000.000000;16003750000.000000;1.000000;76225364900.833300;104851401780.690500;63997500000.000000;533207817.333300;444339541.333300;453226644.738100;312717282.404800;444631717849.976200;179320000000.000000;228032266060.690500;1014165660.690500;481899600.000000;0.000000;422143218137.023800;104526550457.619000;3175597418.523800;6351194837.023800;0.596600;-133301849.976200;159979697128.761900;280605742493.690500;787215715755.214300;0.000000;0.000000;299196412.404800;299196412.404800;0.000000;157.590000;8034000000000.000000;876417207507.857100;0.025900;31350507786.000000;2935579325.095200;1321010696.285700;1849414974.809500;7157582792492.142900;10345304111.761900;0.217600;236.900000;195.700000;175.100000;180.250000;113.300000;144.200000;103.000000;0.000000;0.000000;0.000000;3885523125628.571400;37764426700.000000;72832043871.619000;0.112500;0.216900;25811775855.142900;37334992820.785700;824475431.333300;0.111200;15774902644.000000;0.047000;80.000000;44182480659.714300;18991457702.571400;0.011400;8989507583.738100;9169297735.404800;179790151.666700;-179790151.666700;179790151.666700;16859435006.952400;34372526190.476200;17513091183.523800;0.000000;9934967653.904800;19732380952.381000;0.000000;9797413298.476200;3309648632.642900;0.000000;33410.000000;82227.000000;77.000000;0.000000;1715922272.285700;9523809523.809500;94561389.476200;0.000000;688045346.761900;0.026700;0.804000;0.031000;0.011900;0.000000;0.000000;0.115000;1812098445.047600;5496737402.142900;7308835847.190500;0.100700;344298704.547600;0.000000;0.000000;0.000000;0.000000;0.000000;10000.000000;0.000000;10000.000000;0.246400;0.246700;6393367693.404800;0.019000;0.055000;0.065200;0.062500;0.059500;0.059600;0.065200
2;0.049100;0.060500;0.060500;0.000000;0.629300;0.235600;0.135000;0.046700;4.252900;9681.140100;9681.016500;2005500653593.333300;0.000100;0.035900;1.007000;337986754913.047600;4055841058956.571400;0.001200;0.045500;0.082200;0.081600;0.068700;0.000000;0.000000;0.000000;26129205296.619000;58985312452.404800;132054605026.619000;23342003386.952400;75443813607.690500;21261445362.238100;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000100;119503454137.428600;0.353600;-30310650306.881000;-13838643134.357100;-0.040900;5935216818.833300;-6352763452.523800;168407657155.238100;174760420607.761900;119092144396.476200;4955055229.595200;0.000000;1.003200;0.580000;0.000000;1.037200;1.033900;160.000000;80.000000;14223996.404800;0.000000;1078313000000.000000;0.000000;1.000000;786563269.452400;772339273.047600;10997313093.571400;6599047760.928600;4398265332.642900;0.653600;2125083809.523800;0.210000;0.065800;71050293275.404800;1287158836.857100;72337452112.261900;0.214000;25059761904.761900;41415789234.619000;10353947308.666700;51769736543.285700;85698893400.119000;24324416103.833300;0.253600;825718235.309500;2335913744215.690500;206429558.833300;1169767500.000000;1544093100.000000;4806.000000;5684804017.881000;2097125047.285700;0.494500;0.072000;2.000000;0.347000;0.043800;0.040200;2005500653593.333300;455111980919.666700;1007071172673.666700;300000000000.000000;0.000000;6537881583.714300;1080000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;874021891138.595200;1456703151897.690500;2007328754673.714300;6118153237.970300;721990285.904800;0.025700;0.155800;0.000300;0.000000;4.609700;3.312100;0.400000;0.026300;0.026700;0.027000;556863853919.785700;214154733780.261900;0.000000;1510184277.071400;7051500036.547600;1895715416663.309500;0.137300;0.052800;0.054800;0.467400;115092.454400;1104287027505.190500;9.242100;0.057900;15108161.714300;0.000000;1803705366.690500;0.000000;1516401860.642900;3800932460.309500;1287158836.857100;104913472222.214300;0.068800;0.000000;0.025000;31474041666.666700;15737020833.333300;1.000000;76437085812.000000;105164329606.261900;63997500000.000000;534723569.476200;445604201.976200;454515034.047600;313544940.666700;445712130553.809500;179320000000.000000;222197645553.952400;968808296.690500;469199190.642900;0.000000;420499578151.928600;103073685472.333300;5261315333.452400;4224150747.000000;0.598100;-183588553.833300;159911588763.666700;295200392156.000000;753888090845.761900;22634406320.095200;37406293.666700;292110415.428600;591306827.833300;0.000000;154.548700;7877578020000.000000;902499183409.309500;0.053500;30465241069.571400;3022941495.261900;1360323672.857100;3990282773.738100;6975078836590.690500;0.000000;0.222500;232.446300;191.942600;171.703100;176.789200;111.090600;141.431400;100.940000;0.000000;3.000000;0.000000;3908590171683.761900;41970618899.714300;71192984007.190500;0.124200;0.210600;25980960567.523800;38104124505.000000;770369780.523800;0.112700;15975603504.095200;0.047300;80.200000;62077521758.357100;18042699563.500000;0.015900;9025107151.523800;9205609294.547600;360292294.690500;-360292294.690500;180502143.023800;27257180733.071400;34451744523.809500;7194563790.738100;0.000000;15996410403.333300;19764821428.571400;0.000000;3768411025.238100;5336106689.142900;0.000000;33487.000000;82307.000000;77.000000;393828145.381000;2794711954.904800;19047619047.619000;197021586.928600;50000000.000000;0.000000;0.028400;0.795800;0.033100;0.022400;0.000000;-0.002100;0.115000;1823753159.881000;5582935518.714300;7406688678.595200;0.100700;346513100.381000;45.000000;3.000000;0.000000;0.000000;42.000000;10042.000000;43.000000;10043.000000;0.246700;0.247200;6290329982.428600;0.018600;0.054300;0.065100;0.062900;0.059100;0.059600;0.064500
3;0.057300;0.060200;0.060200;0.000000;0.629700;0.235600;0.134700;0.047000;4.252000;9695.743100;9695.562400;2051594472845.071400;0.000300;0.037100;1.011700;340547402143.595200;4086568825723.142900;0.001600;0.045400;0.085200;0.082000;0.069200;0.000000;0.000000;0.000000;26353653351.357100;59552234095.595200;133045443995.428600;23505307576.071400;75937433718.738100;21450853382.571400;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000200;120651546455.500000;0.354300;-40850782114.119000;-10538934459.261900;-0.030900;5968751424.881000;-3521568324.166700;170679087441.952400;174200655766.119000;119601085237.309500;4947109218.452400;0.000000;1.004800;0.580000;0.000000;1.035700;1.030800;239.000000;80.000000;29984219.738100;0.000000;1078313000000.000000;0.000000;1.000000;788428753.857100;758444534.119000;13585708840.738100;8153055752.547600;5432653088.190500;0.800000;2115314285.714300;0.204000;0.066000;69893942554.404800;883801309.690500;70777743864.095200;0.207800;25084142857.142900;57424665747.952400;14356166437.000000;71780832184.952400;105928728778.785700;46093819251.738100;0.311100;1321149176.476200;2339911491108.095200;330287294.119000;1871628000.000000;3415721100.000000;4806.000000;5399941548.690500;2090407869.190500;0.502000;0.135400;2.000000;0.097400;0.045200;0.040300;2051594472845.071400;482454834499.809500;1025822138345.261900;300000000000.000000;0.000000;6618152156.857100;1110000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;881714998253.904800;1469524997089.857100;2019500608606.476200;6172004987.777400;742837212.833300;0.026000;0.166000;0.002100;0.000000;4.925100;3.361500;0.400000;0.026700;0.027000;0.027400;551686300720.785700;208747702254.119000;0.000000;1468481988.095200;6875513514.238100;1905516020786.833300;0.135000;0.051100;0.053000;0.466300;115092.454400;1104304007817.976200;9.090900;0.058400;16980312.785700;0.000100;1803705366.690500;0.000000;1542615345.714300;3866637791.357100;883801309.690500;103164914351.833300;0.070200;0.000000;0.025000;30949474305.571400;15474737152.785700;1.000000;76651717281.738100;105481429137.761900;63997500000.000000;536243308.571400;446870652.857100;455806812.285700;314404785.238100;446810697164.785700;179320000000.000000;216493492900.500000;924798087.238100;456793919.738100;0.000000;420529215508.071400;101641089664.523800;8154937162.428600;5874581492.452400;0.604900;-183663518.190500;159598150792.785700;322856683707.023800;722135744152.690500;43547625264.690500;157665083.666700;291340630.381000;882647458.214300;0.000000;155.219100;7910523876122.404800;928588524911.428600;0.051700;30599317590.285700;3110328336.666700;1399647751.500000;4012323554.309500;6981935351210.976200;342825731.023800;0.227200;233.562000;192.787100;172.424300;177.567100;111.557200;142.067800;101.313500;0.000000;0.000000;0.000000;3929309189085.142900;43176877120.666700;75628296535.881000;0.126800;0.222100;26131249328.309500;38885566534.166700;702476023.833300;0.114200;15824360073.452400;0.046500;80.400000;78693413429.309500;16774103801.738100;0.020000;9085967075.214300;9267686416.714300;542011636.190500;-542011636.190500;181719341.500000;27343757923.881000;34530962857.142900;7187204933.261900;0.000000;16041513453.357100;19797142857.142900;0.000000;3755629403.785700;5352459919.261900;0.000000;33564.000000;82386.000000;77.000000;806766498.166700;2804420495.642900;28571428571.428600;333282342.381000;16666666.666700;0.000000;0.029800;0.771300;0.034900;0.028900;0.000000;-0.004200;0.115000;1864400880.619000;5699181873.000000;7563582753.619000;0.100800;354236167.309500;19.000000;1.000000;0.000000;0.000000;18.000000;10060.000000;18.000000;10061.000000;0.247200;0.247500;6223443937.547600;0.018300;0.054300;0.064600;0.062100;0.058800;0.059100;0.064200
4;0.057100;0.059900;0.059900;0.000000;0.629900;0.235500;0.134600;0.047700;4.251100;9710.368200;9709.807800;2091075377727.428600;0.000400;0.038300;1.016400;343314243996.261900;4119770927955.142900;0.001900;0.045800;0.094200;0.083700;0.069500;0.000000;0.000000;0.000000;26571730505.833300;60135535053.523800;134178454327.166700;23701917653.523800;76454167990.476200;21668394492.404800;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000200;121863220549.357100;0.355000;-49871453918.571400;-9018877581.333300;-0.026300;6074084916.190500;-2487213897.714300;173847592397.881000;176334806295.595200;120114758744.571400;4941147911.000000;0.000000;1.006400;0.580000;0.000000;1.048100;1.041400;318.000000;80.000000;44418138.309500;0.000000;1078313000000.000000;0.000000;1.000000;790286297.476200;745868159.166700;17151644367.904800;10295103838.833300;6856540529.071400;1.000000;2105120000.000000;0.198000;0.066100;70199868065.833300;1329558222.404800;71529426288.238100;0.208300;25108285714.285700;52522934569.142900;13130733642.285700;65653668211.428600;100091480715.500000;39480904882.357100;0.291500;1816580117.642900;2343159247412.476200;454145029.404800;2573488500.000000;5989209600.000000;4806.000000;5355918177.023800;2116017675.547600;0.507600;0.115000;2.000000;0.177400;0.046800;0.040500;2091075377727.428600;505697243204.047600;1042060634523.381000;300000000000.000000;0.000000;6770261760.381000;1170000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;891526133151.761900;1485876888586.309500;2035267739078.190500;6240682932.062500;700430732.119000;0.027300;0.176700;0.002000;0.000000;5.172700;3.421700;0.400000;0.028000;0.028400;0.028800;546356268449.214300;203493943492.547600;0.000000;1474877661.619000;6728636423.190500;1915518334680.071400;0.132600;0.049400;0.051200;0.465000;115092.454400;1104330286760.619000;8.920600;0.059000;26278942.642900;0.000100;1803705366.690500;0.000000;1571203067.095200;3938294257.238100;1329558222.404800;101445499112.642900;0.071800;0.000000;0.025000;30433649733.833300;15216824866.928600;1.000000;76871969341.381000;105806353257.119000;63997500000.000000;537732362.095200;448109994.095200;457072507.785700;315245380.833300;447945351379.238100;179320000000.000000;210953137592.833300;918030462.881000;444677634.428600;0.000000;420117810881.166700;100228267096.214300;10804226918.309500;5433951468.666700;0.609500;-183814874.809500;159152016567.619000;346545226636.428600;691901015262.857100;62991136306.881000;211819133.595200;293904999.404800;1176552457.619000;0.000000;155.617500;7929583866697.333300;954714985145.476200;0.052100;30666936082.738100;3197518203.309500;1342957645.381000;4124798482.285700;6974868881551.857100;0.000000;0.231700;234.262700;193.307600;172.855400;178.046500;111.836100;142.451400;101.506000;0.000000;0.000000;0.000000;3950546312618.476200;44535868863.285700;75018241348.261900;0.129700;0.218500;26283340612.309500;39532807078.928600;604043973.333300;0.115200;15592136037.285700;0.045400;80.600000;93994050732.071400;15535058725.047600;0.023800;9150468975.642900;9333478355.166700;725021015.714300;-725021015.714300;183009379.523800;27433779420.928600;34610181190.476200;7176401769.547600;0.000000;16087015600.166700;19829464285.714300;0.000000;3742448685.547600;5369930841.881000;0.000000;33641.000000;82465.000000;77.000000;1238974125.595200;2813863341.714300;38095238095.238100;436708942.976200;50000000.000000;0.000000;0.030500;0.748000;0.035700;0.027300;0.000000;-0.006300;0.115000;1908117329.642900;5801765105.523800;7709882435.166700;0.101000;362542292.642900;23.000000;3.000000;0.000000;0.000000;20.000000;10080.000000;21.000000;10082.000000;0.247500;0.247800;6261049830.285700;0.018200;0.054000;0.064600;0.061100;0.058500;0.058200;0.064600
5;0.063400;0.060300;0.060300;0.000000;0.630100;0.235300;0.134600;0.048100;4.249800;9725.015300;9724.533300;2132495508109.833300;0.000400;0.039800;1.021600;346302749889.571400;4155632998674.857100;0.002300;0.045800;0.094200;0.084100;0.069500;0.003300;0.000000;0.000000;26787467891.333300;60823806350.714300;135342339498.214300;23895961786.428600;76998915228.119000;21892449254.166700;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000300;122998254827.476200;0.355200;-57729662211.023800;-7855806660.857100;-0.022700;6183365155.000000;-1781520714.952400;177093735166.500000;178875255881.452400;120701994850.904800;4936675255.404800;0.000000;1.008000;0.580000;0.000000;1.047700;1.039400;396.000000;80.000000;58486102.595200;0.000000;1078313000000.000000;0.000000;1.000000;792303482.952400;733817380.357100;20796521248.881000;12487899074.071400;8308622174.809500;1.200000;1670551666.666700;0.206000;0.066400;70456600978.928600;1296496800.809500;71753097779.738100;0.207200;25132428571.428600;54393700581.142900;13598425145.285700;67992125726.428600;102265400293.381000;41420130382.404800;0.295300;2278982329.404800;2347320858650.095200;569745582.357100;3228558300.000000;9217767900.000000;4806.000000;5314065753.476200;2146503070.571400;0.513200;0.119600;2.000000;0.151200;0.048600;0.040700;2132495508109.833300;529843171313.500000;1059312118827.642900;300000000000.000000;0.000000;6900548746.500000;1200000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;904035962892.809500;1506726604821.357100;2055583310524.595200;6328251740.249700;855945553.619000;0.028500;0.187200;0.001900;0.000000;5.404800;3.485300;0.400000;0.029200;0.029700;0.030100;541664387326.404800;198377729799.857100;0.000000;1475463314.571400;6591677007.261900;1926254935503.357100;0.130300;0.047700;0.049500;0.463500;115092.454400;1104367698098.976200;8.779600;0.059600;37411338.357100;0.000200;1803705366.690500;0.000000;1597039368.357100;4003054159.404800;1296496800.809500;99754740794.095200;0.073600;0.000000;0.025000;29926422238.285700;14963211119.166700;1.000000;77095621048.404800;106136017266.190500;64004178670.500000;538827517.857100;449022931.547600;458003390.190500;315950495.571400;449101964909.142900;179336039298.190500;205571216024.190500;911691841.071400;433804032.142900;0.000000;419945441600.976200;98834929571.714300;13548185980.404800;5667268291.047600;0.614200;-183650667.928600;158445866447.666700;371397304865.833300;662443766748.071400;82493779028.500000;220785042.381000;297175377.714300;1473727835.333300;0.000000;155.882300;7941721769046.714300;980641602352.904800;0.053500;30689405093.571400;3284681300.785700;1478106585.357100;4335779317.047600;6961080166693.809500;0.000000;0.236000;234.778100;193.655600;173.132000;178.367000;112.003900;142.707800;101.607500;0.000000;0.000000;0.000000;3974088918495.738100;45580423035.714300;75837519315.238100;0.131600;0.219000;26448386319.261900;40122863287.619000;561809880.595200;0.115900;15585179602.333300;0.045000;80.800000;108078532597.476200;14379688804.833300;0.027200;9212606711.142900;9396858845.357100;909273149.928600;-909273149.928600;184252134.214300;27513522291.285700;34690428333.333300;7176906042.047600;0.000000;16131042459.000000;19861964285.714300;0.000000;3730921826.714300;5385266659.714300;0.000000;33719.000000;82543.000000;78.000000;2113960517.666700;2822423773.023800;47619047619.047600;507240371.238100;83333333.333300;0.000000;0.032200;0.713600;0.037700;0.032900;0.000000;-0.008300;0.115000;1942946733.642900;5897075552.904800;7840022286.547600;0.101100;369159879.381000;26.000000;5.000000;0.000000;0.000000;21.000000;10101.000000;23.000000;10105.000000;0.247800;0.248000;6296454969.571400;0.018200;0.053500;0.064100;0.060400;0.063200;0.057600;0.063900
6;0.054900;0.059900;0.059900;0.000000;0.630300;0.235100;0.134500;0.048600;4.248500;9739.684500;9739.713400;2173999490776.928600;0.000600;0.040800;1.026200;349390102181.952400;4192681226183.428600;0.002700;0.045900;0.093900;0.084400;0.070400;0.003300;0.000000;0.000000;27023381149.523800;61488857650.309500;136533264226.404800;24103077121.119000;77596820609.404800;22125670434.738100;50.000000;10.000000;5.000000;2.000000;1.000000;3.000000;6.000400;124163648747.738100;0.355400;-64826700180.500000;-7094018001.357100;-0.020300;6295319702.738100;-1163461430.809500;179407851696.642900;180571313127.452400;121236396663.952400;4932698304.238100;0.000000;1.009600;0.580000;0.000000;1.059200;1.049100;474.000000;80.000000;72531144.047600;0.000000;1078313000000.000000;0.000000;1.000000;794155038.404800;721623894.357100;23590352177.666700;14169790286.428600;9420561891.238100;1.346400;1683532142.857100;0.198000;0.066500;70878675323.666700;1359252538.976200;72237927862.642900;0.206800;25155761904.761900;54438931214.047600;13609732803.500000;68048664017.547600;102815531745.690500;41503982667.095200;0.294300;2708355811.761900;2351902342972.095200;677088952.952400;3836837400.000000;13054605300.000000;4806.000000;5288841759.690500;2166855757.523800;0.518500;0.118800;2.000000;0.155700;0.050100;0.041000;2173999490776.928600;553831545895.785700;1076772844335.690500;300000000000.000000;0.000000;7250484727.571400;1230000000.000000;0.000000;0.000000;0.000000;0.000000;0.000000;918208504478.952400;1530347507464.928600;2078716347325.785700;6427459531.352700;739554323.809500;0.030000;0.192700;0.002800;0.000000;5.621400;3.548200;0.400000;0.030800;0.031300;0.031800;536465013261.000000;187433239207.333300;0.031800;1456579831.095200;6448938267.809500;1930714725816.738100;0.128000;0.044700;0.047800;0.460500;115092.454400;1104411000079.309500;8.605900;0.060200;43301980.333300;0.000300;1802997773.785700;0.000000;1629559951.619000;4084568528.214300;1359252538.976200;98092161780.857100;0.075100;0.000000;0.025000;29427648534.333300;14713824267.190500;1.000000;77322183590.238100;106469811472.214300;64020329650.571400;540330728.285700;450274682.285700;459281119.047600;316768238.976200;450276678080.000000;179374770894.881000;200346412562.857100;907874715.357100;422366620.452400;0.000000;419822928665.285700;97460842890.047600;16293100388.047600;5714728702.571400;0.618700;-183892265.190500;157531851429.714300;396299694466.071400;634043464157.761900;100472732979.904800;326545923.190500;301345320.976200;1775073156.309500;0.000000;156.143100;7953539431930.976200;1006470060785.547600;0.054800;30716690179.904800;3371194308.452400;1517037438.809500;4551112316.404800;6947069371145.428600;0.000000;0.240100;235.294600;194.004200;173.409000;178.688100;112.171900;142.964700;101.698900;0.000000;0.000000;0.000000;3997897199403.023800;46071680163.357100;75701244959.642900;0.131900;0.216700;26619193490.166700;40692948042.047600;519030990.452400;0.116500;15428649509.404800;0.044200;81.000000;121056409228.095200;13311476181.023800;0.030300;9277991764.476200;9463551599.761900;1094832985.214300;-1094832985.214300;185559835.285700;27574711137.666700;34770675476.190500;7195964338.523800;0.000000;16164049840.190500;19894464285.714300;0.000000;3730414445.523800;5396832772.452400;0.000000;33797.000000;82621.000000;78.000000;2982669855.904800;2829273623.952400;57142857142.857100;611435588.238100;50000000.000000;0.000000;0.031600;0.695900;0.037000;0.022700;0.000000;-0.010100;0.115000;2053846514.785700;6245365242.357100;8299211757.142900;0.101100;390230837.809500;27.000000;3.000000;0.000000;0.000000;24.000000;10125.000000;24.000000;10129.000000;0.248000;0.248400;6348133638.333300;0.018200;0.052600;0.064400;0.060400;0.063000;0.057200;0.063500
