Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
7;0;2961190908.01;241050186.27;687982874.25;0.004100;2.576700;1573858188.19;0.00;false
7;1;1988927984.29;178122000.35;508764347.62;0.007400;2.640000;1108990992.35;0.00;false
7;2;2000247330.24;153180765.17;500180314.01;0.008100;3.012400;1100209116.81;0.00;false
7;3;1259730456.67;125060120.93;335584376.62;0.006100;2.505100;703251418.14;0.00;false
7;4;1396398628.59;120856862.01;364232696.78;0.007200;2.802600;777599852.19;0.00;false
7;5;536545793.36;46676796.66;154323048.26;0.002800;3.015400;308459895.76;0.00;false
7;6;7570607859.48;621457447.09;1881513266.41;0.008900;2.820300;4123199995.92;0.00;false
8;0;3107578266.14;236973824.99;748184921.07;0.009500;2.851200;1672585233.98;0.00;false
8;1;2027249972.72;181656324.42;521216920.83;0.008300;2.667900;1144251873.38;0.00;false
8;2;1566400403.86;123748148.66;417082350.47;0.012300;3.119000;869542825.65;0.00;false
8;3;1385627411.22;131962257.25;370371182.07;0.010500;2.566900;782678159.86;0.00;false
8;4;1072571714.72;100480108.90;286676398.16;0.013800;2.655400;607023127.44;0.00;false
8;5;476985413.03;37418147.92;135118676.38;0.006900;3.250400;279949142.06;0.00;false
8;6;7847413029.09;595781953.43;1937008508.83;0.014100;3.025200;4280736838.87;0.00;false
9;0;3932242585.24;316234687.53;840886987.27;0.002200;2.394100;2157514237.91;0.00;false
9;1;2330525835.92;198941794.97;541552245.93;0.003100;2.501600;1331433783.78;0.00;false
9;2;1203088435.22;104877368.31;300775854.10;0.009600;2.636000;695078333.54;0.00;false
9;3;1143811677.59;112267505.74;300863358.56;0.016900;2.500800;654441669.09;0.00;false
9;4;1478997514.48;133965341.82;357439706.10;0.000700;2.413300;857222241.68;0.00;false
9;5;522817365.47;44323077.03;138467869.21;0.000100;2.767300;305517562.84;0.00;false
9;6;7399612521.41;593578531.23;1791991270.06;0.013900;2.807300;4107777216.68;0.00;false
10;0;2899881213.58;229946558.96;712100119.26;0.004000;2.786300;1548110831.76;0.00;false
10;1;2010016519.59;171771346.07;556778691.45;0.008500;2.980500;1127007246.67;0.00;false
10;2;1524951101.44;108769783.35;392164091.95;0.010200;3.292800;846928177.17;0.00;false
10;3;1258981966.69;111520851.69;341538905.70;0.003900;2.848700;707545365.50;0.00;false
10;4;1617956179.56;130219722.76;407872534.10;0.008100;2.896000;909481801.27;0.00;false
10;5;863465897.21;72511576.84;244139708.39;0.006100;3.120200;482740258.65;0.00;false
10;6;7945966188.08;603177362.20;1928788683.03;0.004200;2.940500;4355219929.80;0.00;false
