Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3396707899.79;255039098.66;819610890.21;0.009700;2.839900;1981922319.28;0.00;false
1;1;1737458542.13;170538099.78;449561921.66;0.012900;2.431700;1058101386.11;0.00;false
1;2;1270369190.02;98844136.76;361062121.61;0.017000;3.340600;771494242.86;0.00;false
1;3;1277800618.58;115529710.96;322984346.92;0.013900;2.583700;764561318.66;0.00;false
1;4;1317371816.81;124839475.18;351404038.64;0.013000;2.595600;797319100.64;0.00;false
1;5;639174286.96;56659521.91;184979985.93;0.018900;2.977500;391368001.44;0.00;false
1;6;7086320896.27;570927790.33;1763220549.89;0.021200;2.840600;4170273189.34;0.00;false
2;0;3029432089.38;260667564.31;761478095.91;0.013200;2.607800;1769244412.75;0.00;false
2;1;1979425419.38;201805201.96;510353795.06;0.010800;2.332400;1198250979.70;0.00;false
2;2;1058866809.19;98767582.07;288051431.96;0.020200;2.664600;649279911.90;0.00;false
2;3;1538557877.80;146614957.92;375771581.52;0.008300;2.365000;922604935.98;0.00;false
2;4;1371732475.31;118559197.13;385202583.54;0.010400;2.940200;825614678.34;0.00;false
2;5;410859426.65;39161345.23;133722400.83;0.016300;3.085100;258484868.53;0.00;false
2;6;7084392006.39;595621220.00;1734655534.57;0.019600;2.677100;4170879685.82;0.00;false
3;0;3687209443.75;263869722.11;907257495.80;0.016600;3.060300;2136490825.71;0.00;false
3;1;2463455084.71;195874541.77;669716724.30;0.032300;3.149300;1459809233.53;0.00;false
3;2;1387400254.87;122885106.92;407661424.78;0.012400;2.985800;857920021.98;0.00;false
3;3;954110628.91;96713378.44;272076043.08;0.030800;2.613500;589026491.62;0.00;false
3;4;1366666117.22;101541199.85;387487903.08;0.113300;3.462100;820456155.02;0.00;false
3;5;409033702.09;36644114.40;136680659.18;0.022400;3.335500;256235142.45;0.00;false
3;6;6651261747.05;535944801.14;1666488966.06;0.021600;2.849200;3908332682.09;0.00;false
4;0;3244760144.87;261288529.55;745213511.48;0.012700;2.555200;1848397903.39;0.00;false
4;1;1966444218.96;186542188.15;510111785.64;0.008000;2.518400;1168087823.08;0.00;false
4;2;1387298327.78;110360341.88;343741085.31;0.018600;2.805300;818702940.86;0.00;false
4;3;1397697588.00;130198498.55;328388425.90;0.011700;2.346700;811630666.98;0.00;false
4;4;1219112793.57;106266695.08;317247643.99;0.008200;2.730700;713940239.82;0.00;false
4;5;411381281.84;34114812.64;130204117.67;0.019800;3.413600;254014137.26;0.00;false
4;6;7885377635.96;619696310.28;1795861483.00;0.009500;2.639500;4517716971.41;0.00;false
