Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;3451108398.03;267626078.45;812992466.64;0.008100;2.654600;1784734099.24;0.00;false
1;1;1758300103.66;164354725.77;463698586.54;0.010900;2.597900;955030387.62;0.00;false
1;2;1260066866.58;107737592.71;334698035.12;0.010400;2.809100;688163628.90;0.00;false
1;3;1265276112.91;116673094.23;307404096.38;0.002700;2.423000;681518562.12;0.00;false
1;4;1303795163.87;120269569.90;329390799.97;0.000100;2.477300;711076682.84;0.00;false
1;5;610618922.92;56094141.26;166237971.45;0.000900;2.655700;345629845.67;0.00;false
1;6;7119637864.33;573624032.89;1764247929.00;0.021700;2.818000;3735128085.16;0.00;false
2;0;3092918502.81;268877354.16;782802262.14;0.011500;2.586200;1604089917.67;0.00;false
2;1;1996585096.93;195313657.56;533678296.93;0.012600;2.504800;1083689122.07;0.00;false
2;2;1084998025.90;109538038.39;306969189.55;0.021700;2.589400;595094933.87;0.00;false
2;3;1545455292.82;146952156.19;383152148.54;0.009600;2.402000;830393637.20;0.00;false
2;4;1401460333.96;126068305.02;409961161.22;0.011000;2.958400;747737417.46;0.00;false
2;5;407106077.43;41444635.68;128590875.14;0.005900;2.761100;234557760.38;0.00;false
2;6;7142352541.96;621240464.57;1745470830.59;0.008900;2.583300;3771226762.37;0.00;false
3;0;3740806750.78;293421511.44;914413297.99;0.006900;2.776700;1867431274.53;0.00;false
3;1;2453090298.29;194072628.73;659555063.41;0.005700;3.102400;1269552940.10;0.00;false
3;2;1381502666.17;127182895.95;406571031.82;0.008700;2.849700;740536299.27;0.00;false
3;3;954367964.71;96271346.07;269557935.89;0.006800;2.588100;514922795.07;0.00;false
3;4;1381007455.87;105455074.67;402889034.61;0.014900;3.469900;713894082.47;0.00;false
3;5;398832664.25;37057316.74;129837299.40;0.010900;3.067800;222072785.23;0.00;false
3;6;6657294351.48;558651295.89;1667211843.16;0.007500;2.730700;3398795804.61;0.00;false
4;0;3219052972.01;285280214.80;749704696.40;0.006600;2.368500;1637597351.68;0.00;false
4;1;1970999873.17;200652115.95;490834312.60;0.002900;2.244500;1037825345.03;0.00;false
4;2;1361216090.26;117581935.46;341084883.81;0.008000;2.625400;720968524.83;0.00;false
4;3;1382922201.57;129665976.11;318838545.42;0.005200;2.276700;715949278.23;0.00;false
4;4;1223627507.55;102798246.85;346403018.24;0.018100;3.110400;634527078.62;0.00;false
4;5;402685640.22;41405614.40;120679490.23;0.003400;2.614400;224439821.07;0.00;false
4;6;7873697083.93;668003293.08;1787157899.12;0.006100;2.451800;4007931392.68;0.00;false
5;0;2806267139.14;249208790.02;670457369.29;0.014500;2.384300;1424529978.79;0.00;false
5;1;2122045734.83;190259517.52;589714461.53;0.023800;2.820500;1107479161.57;0.00;false
5;2;1517260966.72;143242664.11;387875147.44;0.004500;2.493900;801972761.32;0.00;false
5;3;940042673.96;102334809.57;256190874.02;0.013800;2.315800;506626447.20;0.00;false
5;4;1544436097.22;132746352.56;384545859.19;0.007000;2.642800;805562308.16;0.00;false
5;5;585220858.05;56455447.90;182272032.65;0.007400;2.750100;326350871.88;0.00;false
5;6;7233105867.21;639800698.61;1791797273.84;0.019700;2.605900;3699095346.16;0.00;false
6;0;3096949938.74;249455264.74;671769998.80;0.006500;2.350700;1640543988.97;0.00;false
6;1;1767514173.06;170617040.80;443463739.54;0.003900;2.366300;973986811.44;0.00;false
6;2;1302356983.00;116311403.78;320760063.29;0.006300;2.517000;711299372.66;0.00;false
