Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
8;2;1221888021.58;124896484.13;343506732.73;0.013500;2.429400;641781269.54;0.00;false
8;3;1039588603.60;148481880.42;311907647.60;0.014100;1.833900;566401242.54;0.00;false
8;4;810043856.55;94398007.56;234889940.13;0.013700;2.199900;442538460.38;0.00;false
8;5;368256887.15;42570752.71;123049240.83;0.026800;2.501600;210824861.06;0.00;false
8;6;6336951185.17;635414635.82;1590691386.02;0.018500;2.232900;3204700369.42;0.00;false
9;0;3008448739.13;304857891.58;759380757.66;0.015500;2.129700;1390772525.49;0.00;false
9;1;1817762031.45;207856464.36;491239444.28;0.014900;2.100500;866300686.20;0.00;false
9;2;946833117.22;102380661.63;271111772.44;0.036400;2.320900;460202091.71;0.00;false
9;3;906200782.06;111657210.96;286759086.82;0.025300;2.343400;438930121.92;0.00;false
9;4;1173214442.95;123436335.27;320612819.76;0.014000;2.221100;559767586.58;0.00;false
9;5;392449634.48;47394562.44;135191032.66;0.038600;2.523700;199264964.67;0.00;false
9;6;5922662484.61;575922080.91;1519528307.58;0.017800;2.320000;2713200380.07;0.00;false
10;0;2108917560.99;229834096.94;609582359.78;0.019300;2.227400;976239957.74;0.00;false
10;1;1521617063.50;171897392.70;449354201.33;0.016300;2.294600;723046759.82;0.00;false
10;2;1182913653.52;114484990.33;322487993.01;0.012300;2.465600;553974095.41;0.00;false
10;3;1000519273.04;116184270.45;299974578.08;0.039500;2.327800;469407954.47;0.00;false
10;4;1254693654.54;134533091.10;319959080.09;0.008500;2.088000;589949408.24;0.00;false
10;5;639238888.82;78166806.22;196011736.92;0.012100;2.221600;311062443.21;0.00;false
10;6;6470394103.17;618876360.83;1654638161.09;0.017600;2.363200;2913654587.66;0.00;false
