Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
1;0;2983962707.80;254402683.73;797609584.82;0.021800;2.648800;1470117703.01;0.00;false
1;1;1558193467.22;168624013.43;457342013.83;0.030300;2.465100;804186402.85;0.00;false
1;2;1107421808.08;102503717.44;333066249.40;0.022200;2.872200;576482519.31;0.00;false
1;3;1164302966.83;133564005.62;315533556.42;0.023400;2.185800;585767434.22;0.00;false
1;4;1144979742.56;115552099.01;342390340.63;0.021900;2.651200;590284477.49;0.00;false
1;5;552972249.85;52925581.12;178343847.26;0.033200;2.989000;294019879.28;0.00;false
1;6;6397187595.90;597288516.85;1711644688.31;0.030100;2.591800;3157013167.66;0.00;false
2;0;2684941093.21;268472873.48;729223212.60;0.019100;2.345800;1346422703.39;0.00;false
2;1;1784730558.38;212473149.05;505109227.78;0.022700;2.164200;923240330.44;0.00;false
2;2;928054009.84;99471521.17;280603755.35;0.028500;2.542600;498163891.56;0.00;false
2;3;1393635901.56;158221202.90;366920468.68;0.020000;2.110800;706064988.57;0.00;false
2;4;1205213234.93;112455700.30;378258033.36;0.021200;2.935500;622069735.50;0.00;false
2;5;354899819.56;44652844.52;133221606.33;0.040300;2.686700;199881839.90;0.00;false
2;6;6393679009.45;638004832.55;1675018661.37;0.024000;2.373100;3202750284.00;0.00;false
3;0;3246445786.12;287581462.43;847653620.13;0.021000;2.551400;1566901383.85;0.00;false
3;1;2184243706.96;200107165.83;644221435.02;0.027000;2.872700;1077845639.25;0.00;false
3;2;1198650607.48;134410850.96;373708582.88;0.013800;2.409400;617854191.09;0.00;false
3;3;847908906.01;112217499.83;258022126.23;0.032400;2.113200;440342797.42;0.00;false
3;4;1204410839.61;116468627.60;369649147.04;0.021500;2.818200;598816015.11;0.00;false
3;5;343314027.73;38000791.81;129529347.20;0.034100;2.959000;189469138.93;0.00;false
3;6;5946898116.31;568982299.61;1625233832.49;0.032000;2.576800;2900984164.27;0.00;false
4;0;2891845909.01;296202219.61;710193718.20;0.024000;2.104700;1338004619.70;0.00;false
4;1;1746555057.50;214669047.92;468184385.16;0.012300;1.986600;847756616.91;0.00;false
4;2;1229356782.10;128652433.58;312118833.59;0.014800;2.126600;593207725.66;0.00;false
4;3;1272822570.93;145979150.07;298634047.26;0.011400;1.877400;598430138.19;0.00;false
4;4;1088500525.25;110979666.97;295923071.76;0.011800;2.386200;518377287.82;0.00;false
4;5;362584353.15;42292673.37;123157145.73;0.036000;2.585800;189586840.04;0.00;false
4;6;6970876936.96;756014656.54;1645396667.25;0.014100;1.971900;3244226527.05;0.00;false
5;0;2422607032.53;235250640.26;645118696.03;0.021000;2.350400;1233503472.32;0.00;false
5;1;1879830591.92;184780381.13;575800723.38;0.027600;2.787300;977376628.39;0.00;false
5;2;1400822292.38;128399803.49;389172312.82;0.018000;2.729900;723577297.34;0.00;false
5;3;845448471.01;107849840.67;265919640.99;0.032300;2.277300;451628671.01;0.00;false
5;4;1371562050.68;124216234.64;378899145.22;0.046100;2.735800;704571310.00;0.00;false
5;5;485593563.57;56157229.67;184683165.18;0.026700;2.786300;277838305.85;0.00;false
5;6;6395314863.08;593965303.20;1630328430.15;0.024700;2.479200;3239658215.32;0.00;false
6;0;2701972951.15;247395977.09;680665361.08;0.024900;2.337100;1334536897.54;0.00;false
6;1;1594315397.29;175769863.61;469067478.34;0.031700;2.418900;810184898.01;0.00;false
6;2;1166864436.90;111446211.70;330419132.46;0.030200;2.658600;592189139.29;0.00;false
6;3;1101307817.86;120912566.34;308831953.99;0.028500;2.330300;556341789.08;0.00;false
6;4;1118686865.57;111137117.19;326465326.78;0.039700;2.655700;560263821.43;0.00;false
6;5;450931867.71;47067127.92;156894297.47;0.058100;2.859800;246050237.90;0.00;false
6;6;6971726667.65;595779998.54;1830932765.59;0.027800;2.778300;3376251181.31;0.00;false
7;0;2365472221.85;235168119.01;610797709.18;0.019700;2.243700;1210935036.65;0.00;false
7;1;1637633083.02;184124411.55;444136515.08;0.022200;2.184000;866618770.86;0.00;false
7;2;1647886929.48;148729594.71;426954967.45;0.014000;2.543200;852274631.19;0.00;false
7;3;1032225240.98;134799781.68;298397106.18;0.021600;2.038100;545945661.57;0.00;false
7;4;1140632332.08;120957999.50;316950403.16;0.016300;2.376600;598684155.05;0.00;false
7;5;427596267.43;47344116.34;145290924.36;0.035800;2.740200;240733670.97;0.00;false
7;6;6423004892.99;642931041.64;1659602990.28;0.019200;2.352700;3253661021.68;0.00;false
8;0;2520144675.15;241641825.30;701377445.14;0.029100;2.497500;1351074822.75;0.00;false
8;1;1740401291.70;184353628.51;497508460.30;0.027100;2.472400;950743128.53;0.00;false
8;2;1298735275.25;126656636.02;380888355.82;0.024800;2.711500;712139871.62;0.00;false
8;3;1153233439.34;141859823.76;351948461.08;0.025100;2.195300;641364213.53;0.00;false
8;4;860410648.36;92903668.06;265854408.67;0.034400;2.589200;487505909.24;0.00;false
8;5;392569254.40;41565383.93;135117568.69;0.044200;2.882900;233272244.59;0.00;false
8;6;6591435745.87;634265635.47;1769037007.02;0.027500;2.548700;3533612701.99;0.00;false
