Seed;BankId;Deposits;Loans;Capital;NPL;CAR;GovBonds;InterbankNet;Failed
6;4;1102862828.55;110322068.88;302884691.13;0.013500;2.444700;557610411.35;0.00;false
6;5;443151517.69;49012981.25;146224193.86;0.018800;2.509100;244550663.55;0.00;false
6;6;6898163261.86;615049575.74;1693119936.40;0.012800;2.474900;3390104572.42;0.00;false
7;0;2329459472.78;222766733.13;572845273.11;0.010300;2.183400;1219449890.96;0.00;false
7;1;1619909701.36;171677215.35;421344986.41;0.014000;2.190000;872129998.21;0.00;false
7;2;1596920238.16;147016840.67;400511616.99;0.005600;2.398400;850100602.76;0.00;false
7;3;1004196833.17;122548854.14;272860818.50;0.011100;2.019600;546886784.60;0.00;false
7;4;1117799746.92;114952863.56;291328194.43;0.004900;2.268800;603154380.88;0.00;false
7;5;426238812.86;44789079.81;132056564.96;0.035000;2.575000;241972434.57;0.00;false
7;6;6279215614.27;580702518.54;1547343288.63;0.010000;2.385100;3264762725.66;0.00;false
8;0;2442484789.52;231321221.70;623936450.96;0.010900;2.271200;1316335606.86;0.00;false
8;1;1657732937.23;165612803.04;431453839.85;0.007800;2.313400;923272031.85;0.00;false
8;2;1250529830.09;121973428.29;342300960.07;0.009400;2.492400;693208139.34;0.00;false
8;3;1097117059.98;133774734.39;308468089.07;0.006400;1.996800;621828816.05;0.00;false
8;4;841783585.79;94507461.22;231882792.61;0.006600;2.172500;477731186.58;0.00;false
8;5;381788196.08;39213608.21;122563022.84;0.021800;2.718700;226579551.06;0.00;false
8;6;6489371543.24;591169894.04;1587583436.72;0.011700;2.395000;3470928527.21;0.00;false
9;0;3152669459.01;274945933.95;741027523.55;0.007100;2.274800;1574983449.86;0.00;false
9;1;1905110597.70;193124500.25;482651516.64;0.009200;2.216800;988949844.69;0.00;false
9;2;973244896.93;104515254.31;256742988.41;0.009600;2.147600;516513610.01;0.00;false
9;3;910527135.62;106513729.12;268282286.02;0.016900;2.286300;481290730.62;0.00;false
9;4;1219887826.75;111454242.39;318837040.52;0.008400;2.426800;636658086.95;0.00;false
9;5;399757371.87;37360328.14;130045095.84;0.017600;2.970600;223514277.54;0.00;false
9;6;6093606637.31;548158710.70;1477441214.92;0.010000;2.363700;3058666422.40;0.00;false
10;0;2237260624.41;215530088.70;606372409.37;0.017900;2.370700;1099021277.11;0.00;false
10;1;1578702351.03;170299800.39;441525083.31;0.007900;2.281700;806645340.91;0.00;false
10;2;1219791404.74;110455915.46;318063047.53;0.008300;2.527700;612626078.33;0.00;false
10;3;987909890.84;119318137.02;273788891.06;0.007000;2.070300;512773093.40;0.00;false
10;4;1295520309.48;136815254.17;321604216.07;0.007600;2.094600;656950118.04;0.00;false
10;5;688118948.67;70909503.45;196074924.53;0.008500;2.454800;351641357.54;0.00;false
10;6;6626622421.12;592017778.62;1594984430.02;0.009800;2.363100;3217999738.29;0.00;false
